source_workbook,release_year,table,vehicle_type,year,fuel_type,vehicles
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2012,petrol_unleaded,13029368.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2012,petrol_total,13576495.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2012,diesel,2654503.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2012,other,510646.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2012,total,16741644.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2016,petrol_leaded,390767.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2016,petrol_unleaded,13724290.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2016,petrol_total,14115057.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2016,diesel,3848444.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2016,other,423635.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2016,total,18387136.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2017,petrol_leaded,365524.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2017,petrol_unleaded,13856966.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2017,petrol_total,14222490.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2017,diesel,4161995.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2017,other,396719.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2017,total,18781204.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2013,petrol_leaded,320748.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2013,petrol_unleaded,11295277.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2013,petrol_total,11616025.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2013,diesel,1029561.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2013,other,354435.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2013,total,13000021.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2017,petrol_leaded,234428.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2017,petrol_unleaded,11951242.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2017,petrol_total,12185670.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2017,diesel,1613618.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2017,other,279278.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2017,total,14078566.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2018,petrol_leaded,221583.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2018,petrol_unleaded,12092299.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2018,petrol_total,12313882.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2018,diesel,1755293.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2018,other,261257.0
93090do001_2018.xls,2018,Table 4,Passenger vehicles,2018,total,14330432.0
93090do001_2018.xls,2018,Table 4,Campervans,2013,petrol_leaded,7106.0
93090do001_2018.xls,2018,Table 4,Campervans,2013,petrol_unleaded,10529.0
93090do001_2018.xls,2018,Table 4,Campervans,2013,petrol_total,17635.0
93090do001_2018.xls,2018,Table 4,Campervans,2013,diesel,34164.0
93090do001_2018.xls,2018,Table 4,Campervans,2013,other,2302.0
93090do001_2018.xls,2018,Table 4,Campervans,2013,total,54101.0
93090do001_2018.xls,2018,Table 4,Campervans,2017,petrol_leaded,5130.0
93090do001_2018.xls,2018,Table 4,Campervans,2017,petrol_unleaded,15242.0
93090do001_2018.xls,2018,Table 4,Campervans,2017,petrol_total,20372.0
93090do001_2018.xls,2018,Table 4,Campervans,2017,diesel,41456.0
93090do001_2018.xls,2018,Table 4,Campervans,2017,other,1822.0
93090do001_2018.xls,2018,Table 4,Campervans,2017,total,63650.0
93090do001_2018.xls,2018,Table 4,Campervans,2018,petrol_leaded,4741.0
93090do001_2018.xls,2018,Table 4,Campervans,2018,petrol_unleaded,16194.0
93090do001_2018.xls,2018,Table 4,Campervans,2018,petrol_total,20935.0
93090do001_2018.xls,2018,Table 4,Campervans,2018,diesel,43987.0
93090do001_2018.xls,2018,Table 4,Campervans,2018,other,1672.0
93090do001_2018.xls,2018,Table 4,Campervans,2018,total,66594.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2013,petrol_leaded,100970.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2013,petrol_unleaded,1199520.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2013,petrol_total,1300490.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2013,diesel,1281381.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2013,other,135802.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2013,total,2717673.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2017,petrol_leaded,69901.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2017,petrol_unleaded,1056737.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2017,petrol_total,1126638.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2017,diesel,1845178.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2017,other,107774.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2017,total,3079590.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2018,petrol_leaded,64500.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2018,petrol_unleaded,1014294.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2018,petrol_total,1078794.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2018,diesel,2009843.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2018,other,98494.0
93090do001_2018.xls,2018,Table 4,Light commercial vehicles,2018,total,3187131.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2013,petrol_leaded,4072.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2013,petrol_unleaded,5044.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2013,petrol_total,9116.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2013,diesel,120044.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2013,other,1987.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2013,total,131147.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2017,petrol_leaded,2796.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2017,petrol_unleaded,4492.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2017,petrol_total,7288.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2017,diesel,141348.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2017,other,1734.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2017,total,150370.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2018,petrol_leaded,2606.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2018,petrol_unleaded,4413.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2018,petrol_total,7019.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2018,diesel,149346.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2018,other,1667.0
93090do001_2018.xls,2018,Table 4,Light rigid trucks,2018,total,158032.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2013,petrol_leaded,13141.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2013,petrol_unleaded,4031.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2013,petrol_total,17172.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2013,diesel,307340.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2013,other,1486.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2013,total,325998.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2017,petrol_leaded,8852.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2017,petrol_unleaded,3511.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2017,petrol_total,12363.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2017,diesel,327488.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2017,other,1328.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2017,total,341179.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2018,petrol_leaded,7983.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2018,petrol_unleaded,3438.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2018,petrol_total,11421.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2018,diesel,334253.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2018,other,1292.0
93090do001_2018.xls,2018,Table 4,Heavy rigid trucks,2018,total,346966.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2013,petrol_leaded,332.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2013,petrol_unleaded,1000.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2013,petrol_total,1332.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2013,diesel,89416.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2013,other,156.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2013,total,90904.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2017,petrol_leaded,222.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2017,petrol_unleaded,818.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2017,petrol_total,1040.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2017,diesel,96879.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2017,other,189.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2017,total,98108.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2018,petrol_leaded,196.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2018,petrol_unleaded,797.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2018,petrol_total,993.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2018,diesel,99519.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2018,other,182.0
93090do001_2018.xls,2018,Table 4,Articulated trucks,2018,total,100694.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2013,petrol_leaded,1432.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2013,petrol_unleaded,1727.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2013,petrol_total,3159.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2013,diesel,19338.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2013,other,489.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2013,total,22986.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2017,petrol_leaded,1061.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2017,petrol_unleaded,1641.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2017,petrol_total,2702.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2017,diesel,20381.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2017,other,392.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2017,total,23475.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2018,petrol_leaded,980.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2018,petrol_unleaded,1573.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2018,petrol_total,2553.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2018,diesel,21243.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2018,other,369.0
93090do001_2018.xls,2018,Table 4,Non-freight carrying vehicles,2018,total,24165.0
93090do001_2018.xls,2018,Table 4,Buses,2013,petrol_leaded,651.0
93090do001_2018.xls,2018,Table 4,Buses,2013,petrol_unleaded,17151.0
93090do001_2018.xls,2018,Table 4,Buses,2013,petrol_total,17802.0
93090do001_2018.xls,2018,Table 4,Buses,2013,diesel,71081.0
93090do001_2018.xls,2018,Table 4,Buses,2013,other,4151.0
93090do001_2018.xls,2018,Table 4,Buses,2013,total,93034.0
93090do001_2018.xls,2018,Table 4,Buses,2017,petrol_leaded,366.0
93090do001_2018.xls,2018,Table 4,Buses,2017,petrol_unleaded,17039.0
93090do001_2018.xls,2018,Table 4,Buses,2017,petrol_total,17405.0
93090do001_2018.xls,2018,Table 4,Buses,2017,diesel,75630.0
93090do001_2018.xls,2018,Table 4,Buses,2017,other,3895.0
93090do001_2018.xls,2018,Table 4,Buses,2017,total,96930.0
93090do001_2018.xls,2018,Table 4,Buses,2018,petrol_leaded,321.0
93090do001_2018.xls,2018,Table 4,Buses,2018,petrol_unleaded,16880.0
93090do001_2018.xls,2018,Table 4,Buses,2018,petrol_total,17201.0
93090do001_2018.xls,2018,Table 4,Buses,2018,diesel,77598.0
93090do001_2018.xls,2018,Table 4,Buses,2018,other,3766.0
93090do001_2018.xls,2018,Table 4,Buses,2018,total,98565.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2013,petrol_leaded,47490.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2013,petrol_unleaded,697028.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2013,petrol_total,744518.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2013,other,214.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2013,total,744732.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2017,petrol_leaded,42768.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2017,petrol_unleaded,806173.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2017,petrol_total,848941.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2017,diesel,17.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2017,other,307.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2017,total,849265.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2018,petrol_leaded,41234.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2018,petrol_unleaded,818587.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2018,petrol_total,859821.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2018,diesel,58.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2018,other,821.0
93090do001_2018.xls,2018,Table 4,Motor cycles,2018,total,860700.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2013,petrol_leaded,495942.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2013,petrol_unleaded,13231307.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2013,petrol_total,13727249.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2013,diesel,2952325.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2013,other,501022.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2013,total,17180596.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2017,petrol_leaded,365524.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2017,petrol_unleaded,13856895.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2017,petrol_total,14222419.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2017,diesel,4161995.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2017,other,396719.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2017,total,18781133.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2018,petrol_leaded,344144.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2018,petrol_unleaded,13968475.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2018,petrol_total,14312619.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2018,diesel,4491140.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2018,other,369520.0
93090do001_2018.xls,2018,Table 4,Total motor vehicles,2018,total,19173279.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2014,petrol_leaded,292253.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2014,petrol_unleaded,11486415.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2014,petrol_total,11778668.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2014,diesel,1180117.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2014,other,338475.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2014,total,13297260.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2018,petrol_leaded,221583.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2018,petrol_unleaded,12092299.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2018,petrol_total,12313882.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2018,diesel,1755293.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2018,other,261257.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2018,total,14330432.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2019,petrol_leaded,211379.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2019,petrol_unleaded,12186795.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2019,petrol_total,12398174.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2019,diesel,1850759.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2019,other,255215.0
93090do001_2019.xls,2019,Table 4,Passenger vehicles,2019,total,14504148.0
93090do001_2019.xls,2019,Table 4,Campervans,2014,petrol_leaded,6563.0
93090do001_2019.xls,2019,Table 4,Campervans,2014,petrol_unleaded,11223.0
93090do001_2019.xls,2019,Table 4,Campervans,2014,petrol_total,17786.0
93090do001_2019.xls,2019,Table 4,Campervans,2014,diesel,35814.0
93090do001_2019.xls,2019,Table 4,Campervans,2014,other,2157.0
93090do001_2019.xls,2019,Table 4,Campervans,2014,total,55757.0
93090do001_2019.xls,2019,Table 4,Campervans,2018,petrol_leaded,4741.0
93090do001_2019.xls,2019,Table 4,Campervans,2018,petrol_unleaded,16194.0
93090do001_2019.xls,2019,Table 4,Campervans,2018,petrol_total,20935.0
93090do001_2019.xls,2019,Table 4,Campervans,2018,diesel,43987.0
93090do001_2019.xls,2019,Table 4,Campervans,2018,other,1672.0
93090do001_2019.xls,2019,Table 4,Campervans,2018,total,66594.0
93090do001_2019.xls,2019,Table 4,Campervans,2019,petrol_leaded,4483.0
93090do001_2019.xls,2019,Table 4,Campervans,2019,petrol_unleaded,16794.0
93090do001_2019.xls,2019,Table 4,Campervans,2019,petrol_total,21277.0
93090do001_2019.xls,2019,Table 4,Campervans,2019,diesel,46860.0
93090do001_2019.xls,2019,Table 4,Campervans,2019,other,1616.0
93090do001_2019.xls,2019,Table 4,Campervans,2019,total,69753.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2014,petrol_leaded,90440.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2014,petrol_unleaded,1176338.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2014,petrol_total,1266778.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2014,diesel,1426758.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2014,other,130516.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2014,total,2824052.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2018,petrol_leaded,64500.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2018,petrol_unleaded,1014294.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2018,petrol_total,1078794.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2018,diesel,2009843.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2018,other,98494.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2018,total,3187131.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2019,petrol_leaded,60440.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2019,petrol_unleaded,966356.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2019,petrol_total,1026796.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2019,diesel,2194162.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2019,other,92460.0
93090do001_2019.xls,2019,Table 4,Light commercial vehicles,2019,total,3313418.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2014,petrol_leaded,3655.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2014,petrol_unleaded,4955.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2014,petrol_total,8610.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2014,diesel,125148.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2014,other,1900.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2014,total,135658.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2018,petrol_leaded,2606.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2018,petrol_unleaded,4413.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2018,petrol_total,7019.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2018,diesel,149346.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2018,other,1667.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2018,total,158032.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2019,petrol_leaded,2466.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2019,petrol_unleaded,4310.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2019,petrol_total,6776.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2019,diesel,158496.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2019,other,1700.0
93090do001_2019.xls,2019,Table 4,Light rigid trucks,2019,total,166972.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2014,petrol_leaded,11864.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2014,petrol_unleaded,3893.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2014,petrol_total,15757.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2014,diesel,312297.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2014,other,1410.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2014,total,329464.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2018,petrol_leaded,7983.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2018,petrol_unleaded,3438.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2018,petrol_total,11421.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2018,diesel,334253.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2018,other,1292.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2018,total,346966.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2019,petrol_leaded,7218.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2019,petrol_unleaded,3323.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2019,petrol_total,10541.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2019,diesel,341893.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2019,other,1325.0
93090do001_2019.xls,2019,Table 4,Heavy rigid trucks,2019,total,353759.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2014,petrol_leaded,294.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2014,petrol_unleaded,968.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2014,petrol_total,1262.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2014,diesel,92435.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2014,other,156.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2014,total,93853.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2018,petrol_leaded,196.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2018,petrol_unleaded,797.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2018,petrol_total,993.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2018,diesel,99519.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2018,other,182.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2018,total,100694.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2019,petrol_leaded,183.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2019,petrol_unleaded,742.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2019,petrol_total,925.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2019,diesel,101913.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2019,other,200.0
93090do001_2019.xls,2019,Table 4,Articulated trucks,2019,total,103038.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2014,petrol_leaded,1316.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2014,petrol_unleaded,1686.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2014,petrol_total,3002.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2014,diesel,19680.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2014,other,462.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2014,total,23144.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2018,petrol_leaded,980.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2018,petrol_unleaded,1573.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2018,petrol_total,2553.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2018,diesel,21243.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2018,other,369.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2018,total,24165.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2019,petrol_leaded,915.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2019,petrol_unleaded,1558.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2019,petrol_total,2473.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2019,diesel,21847.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2019,other,349.0
93090do001_2019.xls,2019,Table 4,Non-freight carrying vehicles,2019,total,24669.0
93090do001_2019.xls,2019,Table 4,Buses,2014,petrol_leaded,554.0
93090do001_2019.xls,2019,Table 4,Buses,2014,petrol_unleaded,17134.0
93090do001_2019.xls,2019,Table 4,Buses,2014,petrol_total,17688.0
93090do001_2019.xls,2019,Table 4,Buses,2014,diesel,72292.0
93090do001_2019.xls,2019,Table 4,Buses,2014,other,4151.0
93090do001_2019.xls,2019,Table 4,Buses,2014,total,94131.0
93090do001_2019.xls,2019,Table 4,Buses,2018,petrol_leaded,321.0
93090do001_2019.xls,2019,Table 4,Buses,2018,petrol_unleaded,16880.0
93090do001_2019.xls,2019,Table 4,Buses,2018,petrol_total,17201.0
93090do001_2019.xls,2019,Table 4,Buses,2018,diesel,77598.0
93090do001_2019.xls,2019,Table 4,Buses,2018,other,3766.0
93090do001_2019.xls,2019,Table 4,Buses,2018,total,98565.0
93090do001_2019.xls,2019,Table 4,Buses,2019,petrol_leaded,290.0
93090do001_2019.xls,2019,Table 4,Buses,2019,petrol_unleaded,16598.0
93090do001_2019.xls,2019,Table 4,Buses,2019,petrol_total,16888.0
93090do001_2019.xls,2019,Table 4,Buses,2019,diesel,78731.0
93090do001_2019.xls,2019,Table 4,Buses,2019,other,3760.0
93090do001_2019.xls,2019,Table 4,Buses,2019,total,99379.0
93090do001_2019.xls,2019,Table 4,Motor cycles,2014,petrol_leaded,46391.0
