source_workbook,release_year,table,vehicle_type,year,jurisdiction,vehicles
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2020,QLD,5444.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2020,SA,1863.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2020,TAS,993.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2020,VIC,7466.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2020,WA,5056.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2021,ACT,146.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2021,AUS,25378.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2021,NSW,3591.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2021,NT,379.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2021,QLD,5476.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2021,SA,1888.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2021,TAS,1064.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2021,VIC,7734.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2021,WA,5100.0
93090DO001_31201501.xls,2015,Table 1,Passenger vehicles,2010,ACT,213317.0
93090DO001_31201501.xls,2015,Table 1,Passenger vehicles,2010,AUS,12269305.0
93090DO001_31201501.xls,2015,Table 1,Passenger vehicles,2010,NSW,3675163.0
93090DO001_31201501.xls,2015,Table 1,Passenger vehicles,2010,NT,84167.0
93090DO001_31201501.xls,2015,Table 1,Passenger vehicles,2010,QLD,2409273.0
93090DO001_31201501.xls,2015,Table 1,Passenger vehicles,2010,SA,978041.0
93090DO001_31201501.xls,2015,Table 1,Passenger vehicles,2010,TAS,290793.0
93090DO001_31201501.xls,2015,Table 1,Passenger vehicles,2010,VIC,3249418.0
93090DO001_31201501.xls,2015,Table 1,Passenger vehicles,2010,WA,1369133.0
93090do001_2016.xls,2016,Table 1,Passenger vehicles,2011,ACT,217020.0
93090do001_2016.xls,2016,Table 1,Passenger vehicles,2011,AUS,12474044.0
93090do001_2016.xls,2016,Table 1,Passenger vehicles,2011,NSW,3742476.0
93090do001_2016.xls,2016,Table 1,Passenger vehicles,2011,NT,85216.0
93090do001_2016.xls,2016,Table 1,Passenger vehicles,2011,QLD,2435830.0
93090do001_2016.xls,2016,Table 1,Passenger vehicles,2011,SA,992624.0
93090do001_2016.xls,2016,Table 1,Passenger vehicles,2011,TAS,295955.0
93090do001_2016.xls,2016,Table 1,Passenger vehicles,2011,VIC,3310682.0
93090do001_2016.xls,2016,Table 1,Passenger vehicles,2011,WA,1394241.0
93090do001_2017.xls,2017,Table 1,Passenger vehicles,2012,ACT,223472.0
93090do001_2017.xls,2017,Table 1,Passenger vehicles,2012,AUS,12714235.0
93090do001_2017.xls,2017,Table 1,Passenger vehicles,2012,NSW,3803926.0
93090do001_2017.xls,2017,Table 1,Passenger vehicles,2012,NT,87284.0
93090do001_2017.xls,2017,Table 1,Passenger vehicles,2012,QLD,2489266.0
93090do001_2017.xls,2017,Table 1,Passenger vehicles,2012,SA,1000132.0
93090do001_2017.xls,2017,Table 1,Passenger vehicles,2012,TAS,303622.0
93090do001_2017.xls,2017,Table 1,Passenger vehicles,2012,VIC,3373564.0
93090do001_2017.xls,2017,Table 1,Passenger vehicles,2012,WA,1432969.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2013,ACT,229060.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2013,AUS,13000021.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2013,NSW,3877515.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2013,NT,91071.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2013,QLD,2556581.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2013,SA,1016590.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2013,TAS,305913.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2013,VIC,3446548.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2013,WA,1476743.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2014,ACT,233439.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2014,AUS,13297260.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2014,NSW,3953655.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2014,NT,92150.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2014,QLD,2614648.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2014,SA,1036052.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2014,TAS,308555.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2014,VIC,3519491.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2014,WA,1539270.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2015,ACT,236941.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2015,AUS,13549449.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2015,NSW,4050873.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2015,NT,93499.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2015,QLD,2656508.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2015,SA,1050246.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2015,TAS,312993.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2015,VIC,3581815.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2015,WA,1566574.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2016,ACT,240946.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2016,AUS,13815107.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2016,NSW,4134786.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2016,NT,95196.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2016,QLD,2715055.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2016,SA,1061776.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2016,TAS,316904.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2016,VIC,3666505.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2016,WA,1583939.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2017,ACT,247171.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2017,AUS,14078566.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2017,NSW,4217400.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2017,NT,94142.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2017,QLD,2777113.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2017,SA,1075081.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2017,TAS,324174.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2017,VIC,3750484.0
93090do001_2018.xls,2018,Table 1,Passenger vehicles,2017,WA,1593001.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2018,ACT,252771.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2018,AUS,14330432.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2018,NSW,4277481.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2018,NT,100118.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2018,QLD,2837481.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2018,SA,1090572.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2018,TAS,330910.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2018,VIC,3838133.0
93090do001_2019.xls,2019,Table 1,Passenger vehicles,2018,WA,1602966.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2019,ACT,257950.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2019,AUS,14504148.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2019,NSW,4308798.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2019,NT,99687.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2019,QLD,2878798.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2019,SA,1101140.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2019,TAS,338229.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2019,VIC,3907572.0
93090do001_2020.xls,2020,Table 1,Passenger vehicles,2019,WA,1611974.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2020,ACT,259701.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2020,AUS,14679249.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2020,NSW,4348429.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2020,NT,99311.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2020,QLD,2919855.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2020,SA,1110427.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2020,TAS,345929.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2020,VIC,3963818.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2020,WA,1631779.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2021,ACT,264753.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2021,AUS,14850675.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2021,NSW,4404673.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2021,NT,100676.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2021,QLD,2975229.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2021,SA,1131199.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2021,TAS,349959.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2021,VIC,3970844.0
93090do001_2021.xls,2021,Table 1,Passenger vehicles,2021,WA,1653342.0
93090DO001_31201501.xls,2015,Table 1,Total motor vehicles,2010,ACT,253848.0
93090DO001_31201501.xls,2015,Table 1,Total motor vehicles,2010,AUS,16061098.0
93090DO001_31201501.xls,2015,Table 1,Total motor vehicles,2010,NSW,4681471.0
93090DO001_31201501.xls,2015,Table 1,Total motor vehicles,2010,NT,134700.0
93090DO001_31201501.xls,2015,Table 1,Total motor vehicles,2010,QLD,3358221.0
93090DO001_31201501.xls,2015,Table 1,Total motor vehicles,2010,SA,1239672.0
93090DO001_31201501.xls,2015,Table 1,Total motor vehicles,2010,TAS,410210.0
93090DO001_31201501.xls,2015,Table 1,Total motor vehicles,2010,VIC,4112908.0
93090DO001_31201501.xls,2015,Table 1,Total motor vehicles,2010,WA,1870068.0
93090do001_2016.xls,2016,Table 1,Total motor vehicles,2011,ACT,258904.0
93090do001_2016.xls,2016,Table 1,Total motor vehicles,2011,AUS,16368383.0
93090do001_2016.xls,2016,Table 1,Total motor vehicles,2011,NSW,4778421.0
93090do001_2016.xls,2016,Table 1,Total motor vehicles,2011,NT,137082.0
93090do001_2016.xls,2016,Table 1,Total motor vehicles,2011,QLD,3401932.0
93090do001_2016.xls,2016,Table 1,Total motor vehicles,2011,SA,1261925.0
93090do001_2016.xls,2016,Table 1,Total motor vehicles,2011,TAS,419009.0
93090do001_2016.xls,2016,Table 1,Total motor vehicles,2011,VIC,4198371.0
93090do001_2016.xls,2016,Table 1,Total motor vehicles,2011,WA,1912739.0
93090do001_2017.xls,2017,Table 1,Total motor vehicles,2012,ACT,267164.0
93090do001_2017.xls,2017,Table 1,Total motor vehicles,2012,AUS,16741644.0
93090do001_2017.xls,2017,Table 1,Total motor vehicles,2012,NSW,4869996.0
93090do001_2017.xls,2017,Table 1,Total motor vehicles,2012,NT,141101.0
93090do001_2017.xls,2017,Table 1,Total motor vehicles,2012,QLD,3492311.0
93090do001_2017.xls,2017,Table 1,Total motor vehicles,2012,SA,1275041.0
93090do001_2017.xls,2017,Table 1,Total motor vehicles,2012,TAS,431991.0
93090do001_2017.xls,2017,Table 1,Total motor vehicles,2012,VIC,4286284.0
93090do001_2017.xls,2017,Table 1,Total motor vehicles,2012,WA,1977756.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2013,ACT,273924.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2013,AUS,17180596.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2013,NSW,4984557.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2013,NT,148569.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2013,QLD,3606121.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2013,SA,1298404.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2013,TAS,436999.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2013,VIC,4383634.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2013,WA,2048388.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2014,ACT,279352.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2014,AUS,17633493.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2014,NSW,5102352.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2014,NT,152177.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2014,QLD,3705400.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2014,SA,1326232.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2014,TAS,442575.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2014,VIC,4483098.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2014,WA,2142307.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2015,ACT,283572.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2015,AUS,18007767.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2015,NSW,5247199.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2015,NT,155035.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2015,QLD,3771321.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2015,SA,1347514.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2015,TAS,450403.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2015,VIC,4567314.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2015,WA,2185409.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2016,ACT,288317.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2016,AUS,18387136.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2016,NSW,5374419.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2016,NT,157717.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2016,QLD,3854205.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2016,SA,1364700.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2016,TAS,457629.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2016,VIC,4681337.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2016,WA,2208812.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2017,ACT,295633.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2017,AUS,18781133.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2017,NSW,5509110.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2017,NT,155362.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2017,QLD,3948169.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2017,SA,1386004.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2017,TAS,469467.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2017,VIC,4798097.0
93090do001_2018.xls,2018,Table 1,Total motor vehicles,2017,WA,2219291.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2018,ACT,302568.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2018,AUS,19173279.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2018,NSW,5618385.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2018,NT,162500.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2018,QLD,4045335.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2018,SA,1408960.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2018,TAS,480935.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2018,VIC,4923032.0
93090do001_2019.xls,2019,Table 1,Total motor vehicles,2018,WA,2231564.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2019,ACT,308861.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2019,AUS,19505241.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2019,NSW,5702200.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2019,NT,161635.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2019,QLD,4134382.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2019,SA,1428928.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2019,TAS,493358.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2019,VIC,5030906.0
93090do001_2020.xls,2020,Table 1,Total motor vehicles,2019,WA,2244971.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2020,ACT,311048.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2020,AUS,19805331.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2020,NSW,5779039.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2020,NT,160474.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2020,QLD,4205100.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2020,SA,1444960.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2020,TAS,506391.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2020,VIC,5119560.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2020,WA,2278759.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2021,ACT,318148.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2021,AUS,20142942.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2021,NSW,5892206.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2021,NT,162641.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2021,QLD,4303713.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2021,SA,1477899.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2021,TAS,516451.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2021,VIC,5157172.0
93090do001_2021.xls,2021,Table 1,Total motor vehicles,2021,WA,2314712.0
