source_workbook,sheet,topic,section,period_type,period,variable,variable_slug,measure,value,unit
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1993-94,Motor cycles,motor_cycles,energy_use,3.2171788911794104,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1993-94,Total road,total_road,energy_use,838.8623857043335,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1994-95,Cars,cars,energy_use,562.1310528519926,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1994-95,Light commercial vehicles,light_commercial_vehicles,energy_use,124.96055220593054,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1994-95,Articulated trucks,articulated_trucks,energy_use,95.80524723029218,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1994-95,Rigid and other trucks,rigid_and_other_trucks,energy_use,67.82135413913583,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1994-95,Buses,buses,energy_use,17.678774391711094,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1994-95,Motor cycles,motor_cycles,energy_use,3.18583567308798,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1994-95,Total road,total_road,energy_use,871.5828164921502,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1995-96,Cars,cars,energy_use,568.6111937223503,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1995-96,Light commercial vehicles,light_commercial_vehicles,energy_use,129.40830190240112,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1995-96,Articulated trucks,articulated_trucks,energy_use,100.76966160874655,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1995-96,Rigid and other trucks,rigid_and_other_trucks,energy_use,71.77301398558491,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1995-96,Buses,buses,energy_use,18.21460977292118,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1995-96,Motor cycles,motor_cycles,energy_use,3.0859282881949945,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1995-96,Total road,total_road,energy_use,891.862709280199,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1996-97,Cars,cars,energy_use,571.7121432708392,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1996-97,Light commercial vehicles,light_commercial_vehicles,energy_use,130.7565862919536,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1996-97,Articulated trucks,articulated_trucks,energy_use,105.24114113571757,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1996-97,Rigid and other trucks,rigid_and_other_trucks,energy_use,77.27919130827186,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1996-97,Buses,buses,energy_use,18.264015588610903,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1996-97,Motor cycles,motor_cycles,energy_use,3.0759079575826775,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1996-97,Total road,total_road,energy_use,906.3289855529758,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1997-98,Cars,cars,energy_use,574.7054784233891,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1997-98,Light commercial vehicles,light_commercial_vehicles,energy_use,136.50274645769704,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1997-98,Articulated trucks,articulated_trucks,energy_use,109.7650630272596,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1997-98,Rigid and other trucks,rigid_and_other_trucks,energy_use,78.3993090718128,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1997-98,Buses,buses,energy_use,18.691561592684383,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1997-98,Motor cycles,motor_cycles,energy_use,2.960305919913556,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1997-98,Total road,total_road,energy_use,921.0244644927565,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1998-99,Cars,cars,energy_use,584.2269339409058,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1998-99,Light commercial vehicles,light_commercial_vehicles,energy_use,139.6890090909591,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1998-99,Articulated trucks,articulated_trucks,energy_use,113.60514227559045,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1998-99,Rigid and other trucks,rigid_and_other_trucks,energy_use,77.90354642667693,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1998-99,Buses,buses,energy_use,18.906468096866522,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1998-99,Motor cycles,motor_cycles,energy_use,2.8489686141830313,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1998-99,Total road,total_road,energy_use,937.1800684451819,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1999-00,Cars,cars,energy_use,593.5301625227967,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1999-00,Light commercial vehicles,light_commercial_vehicles,energy_use,142.34606587693713,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1999-00,Articulated trucks,articulated_trucks,energy_use,117.32968466379386,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1999-00,Rigid and other trucks,rigid_and_other_trucks,energy_use,79.19799405786219,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1999-00,Buses,buses,energy_use,19.480433535159946,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1999-00,Motor cycles,motor_cycles,energy_use,2.886212688845121,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,1999-00,Total road,total_road,energy_use,954.7705533453949,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2000-01,Cars,cars,energy_use,587.0346272815038,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2000-01,Light commercial vehicles,light_commercial_vehicles,energy_use,143.9806379471451,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2000-01,Articulated trucks,articulated_trucks,energy_use,116.43759308811806,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2000-01,Rigid and other trucks,rigid_and_other_trucks,energy_use,77.48705914498899,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2000-01,Buses,buses,energy_use,19.902324493401608,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2000-01,Motor cycles,motor_cycles,energy_use,2.9742066111497625,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2000-01,Total road,total_road,energy_use,947.8164485663074,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2001-02,Cars,cars,energy_use,600.6264820012873,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2001-02,Light commercial vehicles,light_commercial_vehicles,energy_use,149.89737520263282,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2001-02,Articulated trucks,articulated_trucks,energy_use,120.56951531962892,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2001-02,Rigid and other trucks,rigid_and_other_trucks,energy_use,80.37831277958364,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2001-02,Buses,buses,energy_use,20.07151008250018,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2001-02,Motor cycles,motor_cycles,energy_use,3.157366571096297,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2001-02,Total road,total_road,energy_use,974.7005619567292,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2002-03,Cars,cars,energy_use,614.3330223423533,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2002-03,Light commercial vehicles,light_commercial_vehicles,energy_use,154.15007013359616,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2002-03,Articulated trucks,articulated_trucks,energy_use,124.77446280430834,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2002-03,Rigid and other trucks,rigid_and_other_trucks,energy_use,83.2813997717342,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2002-03,Buses,buses,energy_use,20.546102046722474,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2002-03,Motor cycles,motor_cycles,energy_use,3.100932753163392,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2002-03,Total road,total_road,energy_use,1000.1859898518778,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2003-04,Cars,cars,energy_use,643.2968784090478,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2003-04,Light commercial vehicles,light_commercial_vehicles,energy_use,158.95029622382964,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2003-04,Articulated trucks,articulated_trucks,energy_use,129.45132294734577,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2003-04,Rigid and other trucks,rigid_and_other_trucks,energy_use,85.03767580028273,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2003-04,Buses,buses,energy_use,20.828437415863025,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2003-04,Motor cycles,motor_cycles,energy_use,3.2603656604169826,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2003-04,Total road,total_road,energy_use,1040.8249764567859,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2004-05,Cars,cars,energy_use,640.9649995330544,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2004-05,Light commercial vehicles,light_commercial_vehicles,energy_use,159.72205687417917,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2004-05,Articulated trucks,articulated_trucks,energy_use,133.69136976067492,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2004-05,Rigid and other trucks,rigid_and_other_trucks,energy_use,88.1570020237397,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2004-05,Buses,buses,energy_use,20.942535029308697,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2004-05,Motor cycles,motor_cycles,energy_use,3.5169269064039987,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2004-05,Total road,total_road,energy_use,1046.994890127361,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2005-06,Cars,cars,energy_use,625.9314072063156,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2005-06,Light commercial vehicles,light_commercial_vehicles,energy_use,164.14853570312835,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2005-06,Articulated trucks,articulated_trucks,energy_use,136.87760953304604,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2005-06,Rigid and other trucks,rigid_and_other_trucks,energy_use,91.8842160183492,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2005-06,Buses,buses,energy_use,21.50127834488348,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2005-06,Motor cycles,motor_cycles,energy_use,3.8302187512960084,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2005-06,Total road,total_road,energy_use,1044.1732655570186,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2006-07,Cars,cars,energy_use,631.7692049731485,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2006-07,Light commercial vehicles,light_commercial_vehicles,energy_use,170.08601952777076,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2006-07,Articulated trucks,articulated_trucks,energy_use,143.23092692162652,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2006-07,Rigid and other trucks,rigid_and_other_trucks,energy_use,95.10132726084912,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2006-07,Buses,buses,energy_use,21.879807139907168,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2006-07,Motor cycles,motor_cycles,energy_use,4.17219506667736,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2006-07,Total road,total_road,energy_use,1066.2394808899794,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2007-08,Cars,cars,energy_use,634.2211386006402,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2007-08,Light commercial vehicles,light_commercial_vehicles,energy_use,177.6259396472962,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2007-08,Articulated trucks,articulated_trucks,energy_use,147.33826176602292,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2007-08,Rigid and other trucks,rigid_and_other_trucks,energy_use,97.86249923111376,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2007-08,Buses,buses,energy_use,22.233903662489272,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2007-08,Motor cycles,motor_cycles,energy_use,4.507309584957002,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2007-08,Total road,total_road,energy_use,1083.7890524925194,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2008-09,Cars,cars,energy_use,628.9468583683804,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2008-09,Light commercial vehicles,light_commercial_vehicles,energy_use,182.79636933091055,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2008-09,Articulated trucks,articulated_trucks,energy_use,146.09598060861606,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2008-09,Rigid and other trucks,rigid_and_other_trucks,energy_use,96.73757256731007,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2008-09,Buses,buses,energy_use,23.015707140997446,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2008-09,Motor cycles,motor_cycles,energy_use,4.74913963019345,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2008-09,Total road,total_road,energy_use,1082.3416276464081,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2009-10,Cars,cars,energy_use,630.7319834630293,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2009-10,Light commercial vehicles,light_commercial_vehicles,energy_use,189.8736835117222,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2009-10,Articulated trucks,articulated_trucks,energy_use,148.7267430647881,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2009-10,Rigid and other trucks,rigid_and_other_trucks,energy_use,99.47038695931751,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2009-10,Buses,buses,energy_use,23.678415016698334,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2009-10,Motor cycles,motor_cycles,energy_use,4.90606206767742,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2009-10,Total road,total_road,energy_use,1097.387274083233,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2010-11,Cars,cars,energy_use,621.7341316302543,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2010-11,Light commercial vehicles,light_commercial_vehicles,energy_use,204.4455271017236,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2010-11,Articulated trucks,articulated_trucks,energy_use,160.3969,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2010-11,Rigid and other trucks,rigid_and_other_trucks,energy_use,102.1004,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2010-11,Buses,buses,energy_use,24.2563,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2010-11,Motor cycles,motor_cycles,energy_use,4.255149599494203,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2010-11,Total road,total_road,energy_use,1117.1884083314721,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2011-12,Cars,cars,energy_use,621.487110388737,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2011-12,Light commercial vehicles,light_commercial_vehicles,energy_use,203.5305541392765,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2011-12,Articulated trucks,articulated_trucks,energy_use,165.982,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2011-12,Rigid and other trucks,rigid_and_other_trucks,energy_use,104.7121,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2011-12,Buses,buses,energy_use,24.75849,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2011-12,Motor cycles,motor_cycles,energy_use,4.205915462106778,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2011-12,Total road,total_road,energy_use,1124.6761699901201,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2012-13,Cars,cars,energy_use,617.7448395383864,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2012-13,Light commercial vehicles,light_commercial_vehicles,energy_use,204.5662308613119,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2012-13,Articulated trucks,articulated_trucks,energy_use,168.0637,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2012-13,Rigid and other trucks,rigid_and_other_trucks,energy_use,105.8204,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2012-13,Buses,buses,energy_use,25.02336,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2012-13,Motor cycles,motor_cycles,energy_use,4.196358411063831,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2012-13,Total road,total_road,energy_use,1125.414888810762,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2013-14,Cars,cars,energy_use,620.6548496193923,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2013-14,Light commercial vehicles,light_commercial_vehicles,energy_use,208.6917026150607,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2013-14,Articulated trucks,articulated_trucks,energy_use,172.2521,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2013-14,Rigid and other trucks,rigid_and_other_trucks,energy_use,107.9742,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2013-14,Buses,buses,energy_use,25.25896,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2013-14,Motor cycles,motor_cycles,energy_use,4.108892247429855,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2013-14,Total road,total_road,energy_use,1138.9407044818827,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2014-15,Cars,cars,energy_use,613.0192639133478,PJ
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.10,road_energy_use_by_vehicle_type,,financial_year,2014-15,Light commercial vehicles,light_commercial_vehicles,energy_use,205.9454194961959,PJ
