source_workbook,sheet,topic,section,period_type,period,variable,variable_slug,measure,value,unit
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2018-19,Ferry,ferry,passenger_activity,0.0008,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2018-19,Total,total,passenger_activity,2.6673126929620383,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2019-20,Passenger cars,passenger_cars,passenger_activity,2.0057158894537266,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2019-20,Commercial vehicles,commercial_vehicles,passenger_activity,0.3669100534582476,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2019-20,Motor cycles,motor_cycles,passenger_activity,0.013140474780387754,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2019-20,Bus,bus,passenger_activity,0.09025599927466206,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2019-20,Ferry,ferry,passenger_activity,0.0006400000000000002,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2019-20,Total,total,passenger_activity,2.476662416967024,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2020-21,Passenger cars,passenger_cars,passenger_activity,2.0786286065992186,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2020-21,Commercial vehicles,commercial_vehicles,passenger_activity,0.37262134437894734,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2020-21,Motor cycles,motor_cycles,passenger_activity,0.013666093771603263,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2020-21,Bus,bus,passenger_activity,0.0829694245977646,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2020-21,Ferry,ferry,passenger_activity,0.0005120000000000001,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2020-21,Total,total,passenger_activity,2.5483974693475338,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2021-22,Passenger cars,passenger_cars,passenger_activity,1.9989797147303479,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2021-22,Commercial vehicles,commercial_vehicles,passenger_activity,0.37621372687410687,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2021-22,Motor cycles,motor_cycles,passenger_activity,0.01407607658475136,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2021-22,Bus,bus,passenger_activity,0.0825332115033044,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2021-22,Ferry,ferry,passenger_activity,0.0011,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2021-22,Total,total,passenger_activity,2.4729027296925103,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2022-23,Passenger cars,passenger_cars,passenger_activity,1.9328773174569573,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2022-23,Commercial vehicles,commercial_vehicles,passenger_activity,0.3830547035887195,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2022-23,Motor cycles,motor_cycles,passenger_activity,0.014534680033822758,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2022-23,Bus,bus,passenger_activity,0.0859534372477525,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2022-23,Ferry,ferry,passenger_activity,0.001375,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2022-23,Total,total,passenger_activity,2.4177951383272522,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2023-24,Passenger cars,passenger_cars,passenger_activity,1.942167608118987,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2023-24,Commercial vehicles,commercial_vehicles,passenger_activity,0.3897527053686826,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2023-24,Motor cycles,motor_cycles,passenger_activity,0.014533433696078854,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2023-24,Bus,bus,passenger_activity,0.08303386004474131,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2023-24,Ferry,ferry,passenger_activity,0.001375,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2023-24,Total,total,passenger_activity,2.430862607228489,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2024-25,Passenger cars,passenger_cars,passenger_activity,1.9510498093694904,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2024-25,Commercial vehicles,commercial_vehicles,passenger_activity,0.3903129273672355,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2024-25,Motor cycles,motor_cycles,passenger_activity,0.01470000403794034,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2024-25,Bus,bus,passenger_activity,0.08508855527146708,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2024-25,Ferry,ferry,passenger_activity,0.001375,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Hobart,financial_year,2024-25,Total,total,passenger_activity,2.442526296046133,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1976-77,Passenger cars,passenger_cars,passenger_activity,0.333745450442242,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1976-77,Commercial vehicles,commercial_vehicles,passenger_activity,0.09117147427780889,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1976-77,Motor cycles,motor_cycles,passenger_activity,0.008288777029281949,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1976-77,Bus,bus,passenger_activity,0.008779164224792463,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1976-77,Total,total,passenger_activity,0.44198486597412534,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1977-78,Passenger cars,passenger_cars,passenger_activity,0.3463168422102639,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1977-78,Commercial vehicles,commercial_vehicles,passenger_activity,0.09573350430807484,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1977-78,Motor cycles,motor_cycles,passenger_activity,0.008995866886269958,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1977-78,Bus,bus,passenger_activity,0.009858108892954983,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1977-78,Total,total,passenger_activity,0.4609043222975637,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1978-79,Passenger cars,passenger_cars,passenger_activity,0.3665339881710238,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1978-79,Commercial vehicles,commercial_vehicles,passenger_activity,0.10151961531294978,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1978-79,Motor cycles,motor_cycles,passenger_activity,0.009693960911327888,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1978-79,Bus,bus,passenger_activity,0.010969272944044223,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1978-79,Total,total,passenger_activity,0.4887168373393457,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1979-80,Passenger cars,passenger_cars,passenger_activity,0.38325438523189825,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1979-80,Commercial vehicles,commercial_vehicles,passenger_activity,0.103712608419304,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1979-80,Motor cycles,motor_cycles,passenger_activity,0.010993411924880082,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1979-80,Bus,bus,passenger_activity,0.016867158424591487,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1979-80,Total,total,passenger_activity,0.5148275640006739,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1980-81,Passenger cars,passenger_cars,passenger_activity,0.4096568925272711,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1980-81,Commercial vehicles,commercial_vehicles,passenger_activity,0.10766739189630994,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1980-81,Motor cycles,motor_cycles,passenger_activity,0.012398468197709076,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1980-81,Bus,bus,passenger_activity,0.022823646246130744,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1980-81,Total,total,passenger_activity,0.5525463988674209,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1981-82,Passenger cars,passenger_cars,passenger_activity,0.4524731512851368,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1981-82,Commercial vehicles,commercial_vehicles,passenger_activity,0.10906752867808092,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1981-82,Motor cycles,motor_cycles,passenger_activity,0.014686280227749133,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1981-82,Bus,bus,passenger_activity,0.02639809876570389,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1981-82,Total,total,passenger_activity,0.6026250589566707,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1982-83,Passenger cars,passenger_cars,passenger_activity,0.46555261039556145,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1982-83,Commercial vehicles,commercial_vehicles,passenger_activity,0.1041749658504863,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1982-83,Motor cycles,motor_cycles,passenger_activity,0.015186270204222174,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1982-83,Bus,bus,passenger_activity,0.030967312358996815,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1982-83,Total,total,passenger_activity,0.6158811588092667,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1983-84,Passenger cars,passenger_cars,passenger_activity,0.5090073939444459,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1983-84,Commercial vehicles,commercial_vehicles,passenger_activity,0.1089217652641946,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1983-84,Motor cycles,motor_cycles,passenger_activity,0.015821616061014315,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1983-84,Bus,bus,passenger_activity,0.03135272892279213,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1983-84,Total,total,passenger_activity,0.665103504192447,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1984-85,Passenger cars,passenger_cars,passenger_activity,0.5520589121384201,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1984-85,Commercial vehicles,commercial_vehicles,passenger_activity,0.11148779368919988,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1984-85,Motor cycles,motor_cycles,passenger_activity,0.01614362685220759,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1984-85,Bus,bus,passenger_activity,0.03181476790384159,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1984-85,Total,total,passenger_activity,0.7115051005836692,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1985-86,Passenger cars,passenger_cars,passenger_activity,0.6055220338268716,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1985-86,Commercial vehicles,commercial_vehicles,passenger_activity,0.11578961094959139,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1985-86,Motor cycles,motor_cycles,passenger_activity,0.014770847642893645,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1985-86,Bus,bus,passenger_activity,0.03276854945882533,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1985-86,Total,total,passenger_activity,0.768851041878182,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1986-87,Passenger cars,passenger_cars,passenger_activity,0.6312191841491085,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1986-87,Commercial vehicles,commercial_vehicles,passenger_activity,0.11829460495367686,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1986-87,Motor cycles,motor_cycles,passenger_activity,0.01388593928679295,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1986-87,Bus,bus,passenger_activity,0.030079619910412515,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1986-87,Total,total,passenger_activity,0.7934793482999908,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1987-88,Passenger cars,passenger_cars,passenger_activity,0.6501481434213072,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1987-88,Commercial vehicles,commercial_vehicles,passenger_activity,0.12162835004788618,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1987-88,Motor cycles,motor_cycles,passenger_activity,0.013049618038645709,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1987-88,Bus,bus,passenger_activity,0.03612413022589362,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1987-88,Total,total,passenger_activity,0.8209502417337328,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1988-89,Passenger cars,passenger_cars,passenger_activity,0.6600020470806596,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1988-89,Commercial vehicles,commercial_vehicles,passenger_activity,0.12338286596832998,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1988-89,Motor cycles,motor_cycles,passenger_activity,0.013341291312578763,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1988-89,Bus,bus,passenger_activity,0.046067834969480845,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1988-89,Total,total,passenger_activity,0.8427940393310492,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1989-90,Passenger cars,passenger_cars,passenger_activity,0.6806080685691386,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1989-90,Commercial vehicles,commercial_vehicles,passenger_activity,0.1203167510357047,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1989-90,Motor cycles,motor_cycles,passenger_activity,0.011818158812946303,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1989-90,Bus,bus,passenger_activity,0.046408612104656057,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1989-90,Total,total,passenger_activity,0.8591515905224457,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1990-91,Passenger cars,passenger_cars,passenger_activity,0.6851216066158441,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1990-91,Commercial vehicles,commercial_vehicles,passenger_activity,0.11540858237204626,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1990-91,Motor cycles,motor_cycles,passenger_activity,0.010463759292056512,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1990-91,Bus,bus,passenger_activity,0.051455597290604616,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1990-91,Total,total,passenger_activity,0.8624495455705516,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1991-92,Passenger cars,passenger_cars,passenger_activity,0.7022841264179667,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1991-92,Commercial vehicles,commercial_vehicles,passenger_activity,0.11738871420586207,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1991-92,Motor cycles,motor_cycles,passenger_activity,0.010281824777079214,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1991-92,Bus,bus,passenger_activity,0.0518728211985006,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1991-92,Total,total,passenger_activity,0.8818274865994085,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1992-93,Passenger cars,passenger_cars,passenger_activity,0.7246570694495663,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1992-93,Commercial vehicles,commercial_vehicles,passenger_activity,0.12163197393773076,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1992-93,Motor cycles,motor_cycles,passenger_activity,0.010179918597108768,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1992-93,Bus,bus,passenger_activity,0.050107405309992886,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1992-93,Total,total,passenger_activity,0.9065763672943987,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1993-94,Passenger cars,passenger_cars,passenger_activity,0.7432707170347376,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1993-94,Commercial vehicles,commercial_vehicles,passenger_activity,0.12686309945147986,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1993-94,Motor cycles,motor_cycles,passenger_activity,0.00979446241917491,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1993-94,Bus,bus,passenger_activity,0.05218220948649846,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1993-94,Total,total,passenger_activity,0.9321104883918908,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1994-95,Passenger cars,passenger_cars,passenger_activity,0.7895196486202292,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1994-95,Commercial vehicles,commercial_vehicles,passenger_activity,0.13615139074092433,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1994-95,Motor cycles,motor_cycles,passenger_activity,0.00948759827140375,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1994-95,Bus,bus,passenger_activity,0.056715338185945846,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1994-95,Total,total,passenger_activity,0.9918739758185031,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1995-96,Passenger cars,passenger_cars,passenger_activity,0.8274092294199062,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1995-96,Commercial vehicles,commercial_vehicles,passenger_activity,0.14325140873008063,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1995-96,Motor cycles,motor_cycles,passenger_activity,0.009008156952113938,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1995-96,Bus,bus,passenger_activity,0.06138758003782399,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1995-96,Total,total,passenger_activity,1.0410563751399249,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1996-97,Passenger cars,passenger_cars,passenger_activity,0.843543339520957,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1996-97,Commercial vehicles,commercial_vehicles,passenger_activity,0.14864607641703478,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1996-97,Motor cycles,motor_cycles,passenger_activity,0.008823400615895125,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1996-97,Bus,bus,passenger_activity,0.0622864773692501,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1996-97,Total,total,passenger_activity,1.063299293923137,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Darwin,financial_year,1997-98,Passenger cars,passenger_cars,passenger_activity,0.8590819869700353,billion passenger-km
