year,dependence,scenario_family,lever,n_samples,mean_loss,p90_loss,cvar90_loss,p95_loss,cvar95_loss,weak_alignment_probability,fossil_persistence_probability,emissions_pressure_probability,activity_pressure_probability
2027,gaussian,stress_tail,delay_case,20000,0.38393222859015097,0.4224718275492207,0.43320363367593184,0.43131276431854165,0.439664500078032,0.0,1.0,1.0,1.0
2028,gaussian,stress_tail,none,20000,0.37336015084834423,0.41789776733048195,0.4302114879170877,0.42831091848816416,0.43762892905905715,0.0,1.0,1.0,1.0
2028,gaussian,stress_tail,uptake_push,20000,0.3345014179442426,0.43421295564001056,0.45359357590044624,0.4514208469030448,0.46468292287937174,0.23805,1.0,1.0,1.0
2028,gaussian,stress_tail,renewable_push,20000,0.30407466704703423,0.34440710309549166,0.35568577009484437,0.35396718828319634,0.362481651321536,0.0,1.0,1.0,1.0
2028,gaussian,stress_tail,fossil_reduction,20000,0.29681392767983544,0.33695339499078475,0.3475392793223182,0.3458532294716818,0.3539334742531358,0.0,1.0,1.0,1.0
2028,gaussian,stress_tail,balanced_package,20000,0.2450662843450571,0.2821380841988227,0.2923499678314555,0.29077429864555465,0.2985617998518834,0.0,1.0,1.0,1.0
2028,gaussian,stress_tail,delay_case,20000,0.38399492888762743,0.42258589864988294,0.4332410090521065,0.4315483229837918,0.43973238397206704,0.0,1.0,1.0,1.0
2029,gaussian,stress_tail,none,20000,0.3736244086469158,0.418185405456142,0.4305286736191516,0.4287356718297422,0.4378857256053512,0.0,1.0,1.0,1.0
2029,gaussian,stress_tail,uptake_push,20000,0.3339578807151991,0.43334497925295395,0.4532899123433665,0.45104536536064527,0.4646735010795444,0.23285,1.0,1.0,1.0
2029,gaussian,stress_tail,renewable_push,20000,0.30428895917973153,0.34489776350430157,0.3560193684068826,0.35432634640684246,0.36276340370074284,0.0,1.0,1.0,1.0
2029,gaussian,stress_tail,fossil_reduction,20000,0.2970438106158294,0.3369192889614866,0.34773154496157765,0.34621555967859285,0.3541340541238146,0.0,1.0,1.0,1.0
2029,gaussian,stress_tail,balanced_package,20000,0.2452692864435875,0.2824389459427197,0.2926401141074387,0.2910089006295541,0.29876762476017144,0.0,1.0,1.0,1.0
2029,gaussian,stress_tail,delay_case,20000,0.3842115143447403,0.4228843433115998,0.43354854256653913,0.4318038180205105,0.43994561490634493,0.0,1.0,1.0,1.0
2030,gaussian,stress_tail,none,20000,0.3732056994214934,0.41857771432459495,0.43049083374299696,0.42856809074637975,0.43775334062543886,0.0,1.0,1.0,1.0
2030,gaussian,stress_tail,uptake_push,20000,0.33437313454632384,0.4329183558852104,0.45268730773877675,0.45049114180894256,0.46368039988927934,0.23815,1.0,1.0,1.0
2030,gaussian,stress_tail,renewable_push,20000,0.3039616776970831,0.345155043644596,0.3560667720156141,0.35429075130096477,0.36269169872489726,0.0,1.0,1.0,1.0
2030,gaussian,stress_tail,fossil_reduction,20000,0.29664811960427456,0.3373653625480009,0.34773510738734265,0.34630332795353846,0.3540143551336029,0.0,1.0,1.0,1.0
2030,gaussian,stress_tail,balanced_package,20000,0.24494698804216924,0.28266115580154005,0.2926349874395098,0.29094950610690146,0.29867419508239856,0.0,1.0,1.0,1.0
2030,gaussian,stress_tail,delay_case,20000,0.3838717615059251,0.4231618462142909,0.43353384618987895,0.4317392357918166,0.43983636006517396,0.0,1.0,1.0,1.0
2026,student_t,central,none,20000,0.15200760121408138,0.2921882671148703,0.33716307691875513,0.3269161906184203,0.36553672041403634,0.21045,0.7203,0.4986,0.50425
2026,student_t,central,uptake_push,20000,0.1477926834391944,0.297157701041098,0.340853740644708,0.3337258259094591,0.3673321685657306,0.35115,0.6536,0.4986,0.50425
2026,student_t,central,renewable_push,20000,0.11234712829776404,0.22911161976880737,0.2703400455611729,0.26185455846171946,0.29670821240901396,0.13165,0.7203,0.4353,0.50425
2026,student_t,central,fossil_reduction,20000,0.12100608313528323,0.2512027098900134,0.2921116226689222,0.28508027924336277,0.31722896429979086,0.21045,0.56,0.41635,0.50425
2026,student_t,central,balanced_package,20000,0.10450494716133542,0.23044140333255997,0.27092136158735425,0.26227183101816104,0.2958660784749845,0.22505,0.63435,0.41635,0.50425
2026,student_t,central,delay_case,20000,0.17474388901757326,0.3049226247463639,0.3477204405146399,0.3383471954492017,0.37463362111820975,0.2222,0.86675,0.54505,0.50425
2027,student_t,central,none,20000,0.15044454108200925,0.2900116668043619,0.33650146290577154,0.3263425682888427,0.3652889171968854,0.207,0.72185,0.5007,0.4968
2027,student_t,central,uptake_push,20000,0.1461366889140163,0.29517835556991295,0.33853677749331984,0.3307982230965702,0.36438499803668356,0.34595,0.65725,0.5007,0.4968
2027,student_t,central,renewable_push,20000,0.11062885606998717,0.22761775651014357,0.26961664125095525,0.2595778912503423,0.2961775723166886,0.124,0.72185,0.4338,0.4968
2027,student_t,central,fossil_reduction,20000,0.11933007261306819,0.24956264591544253,0.29072944115677785,0.2842570765895166,0.3157218521032339,0.207,0.5611,0.417,0.4968
2027,student_t,central,balanced_package,20000,0.10301121109177416,0.22989740175775475,0.26874869326183465,0.2609099640694232,0.29236993260091376,0.2195,0.6376,0.417,0.4968
2027,student_t,central,delay_case,20000,0.17404782408790212,0.3038422624198077,0.3471067256456563,0.3375726241043353,0.3746126036062415,0.2238,0.86635,0.54615,0.4968
2028,student_t,central,none,20000,0.15191476372575177,0.29228379009574773,0.3377820946776845,0.32951811524633856,0.3660634077413528,0.2172,0.722,0.49535,0.4984
2028,student_t,central,uptake_push,20000,0.14811698688635047,0.2968341642382066,0.3394824805700896,0.3326444626078149,0.365109456273497,0.35755,0.65835,0.49535,0.4984
2028,student_t,central,renewable_push,20000,0.11148351936895537,0.2292533896861215,0.27045414171614995,0.26296741691434383,0.2966774437974994,0.1335,0.722,0.43255,0.4984
2028,student_t,central,fossil_reduction,20000,0.1209800731774104,0.25240721277610606,0.2921823370059267,0.2861804933794485,0.3165755969423515,0.2172,0.5553,0.4146,0.4984
2028,student_t,central,balanced_package,20000,0.10415304808957918,0.23035496882072484,0.2692319611716539,0.261063683595463,0.29310803660120827,0.22805,0.6379,0.4146,0.4984
2028,student_t,central,delay_case,20000,0.17505876043914873,0.3060156584717118,0.3503297641442215,0.3419726136997433,0.37806817275607024,0.23035,0.87005,0.54335,0.4984
2029,student_t,central,none,20000,0.15145673029024398,0.2908689371950708,0.3355454693289503,0.32626799581402843,0.3625617773742419,0.2085,0.72115,0.5025,0.4958
2029,student_t,central,uptake_push,20000,0.14805553251078563,0.29834683251916866,0.33933732478896234,0.33051249833323837,0.3645256153506524,0.355,0.6563,0.5025,0.4958
2029,student_t,central,renewable_push,20000,0.1115082299460636,0.22965375595432883,0.2702467370875476,0.26281026612752434,0.2963112772822543,0.1282,0.72115,0.4382,0.4958
2029,student_t,central,fossil_reduction,20000,0.12031722080441082,0.24945634155078075,0.2902023316807207,0.28395479768153276,0.3146639206460901,0.2085,0.55835,0.4187,0.4958
2029,student_t,central,balanced_package,20000,0.10405233626276073,0.23096798388135611,0.2693508623411404,0.2617001240215018,0.29277065984953404,0.22475,0.63525,0.4187,0.4958
2029,student_t,central,delay_case,20000,0.174689120767993,0.3037573055733901,0.3467488933862011,0.3385464834333971,0.37395240674447183,0.2222,0.87155,0.55045,0.4958
2030,student_t,central,none,20000,0.15135869772579058,0.2930322479100948,0.33920626103044144,0.3288787737923791,0.36788900028463534,0.20515,0.72275,0.50225,0.50305
2030,student_t,central,uptake_push,20000,0.14784389197598338,0.29833045072564135,0.3406357876636989,0.33229409580649166,0.3663664608227135,0.35045,0.65735,0.50225,0.50305
2030,student_t,central,renewable_push,20000,0.11190992017852026,0.23065183838906275,0.27256739111676004,0.2634093953092992,0.29927120292930215,0.12695,0.72275,0.4395,0.50305
2030,student_t,central,fossil_reduction,20000,0.12010878783393823,0.25171347388866555,0.29321153333639566,0.28730686412780704,0.3181633966901261,0.20515,0.56165,0.4202,0.50305
2030,student_t,central,balanced_package,20000,0.1039062692281929,0.23233908869768582,0.27106269697133767,0.26272604873982586,0.294591839555716,0.2202,0.6369,0.4202,0.50305
2030,student_t,central,delay_case,20000,0.17514945132269102,0.3067159153118927,0.35091873719868577,0.34208622475646405,0.3791471573770014,0.2226,0.8702,0.54915,0.50305
2026,student_t,conservative,none,20000,0.22740072791771263,0.3049023577906906,0.33395831037652224,0.3273170620494246,0.35236200883828467,0.0,1.0,1.0,1.0
2026,student_t,conservative,uptake_push,20000,0.2737083630443462,0.36192464846517414,0.3846770150863745,0.37891319765926573,0.3996018987808897,0.66665,0.9959,1.0,1.0
2026,student_t,conservative,renewable_push,20000,0.17691695887579764,0.24400290025115876,0.26957132510615667,0.2637050460580596,0.28607043932153864,0.0,1.0,0.8435,1.0
2026,student_t,conservative,fossil_reduction,20000,0.17002519794676715,0.23791724021202285,0.2638883010485064,0.2584749289764074,0.28017555973327396,0.0,0.9821,0.79585,1.0
2026,student_t,conservative,balanced_package,20000,0.1707379427624503,0.2787908132231776,0.3060820739017616,0.3012996970784868,0.3225890956083879,0.27115,0.9938,0.79585,1.0
2026,student_t,conservative,delay_case,20000,0.25715262127836797,0.32427013651910175,0.34941374950307236,0.3439069077493367,0.36536131437799463,0.0,1.0,1.0,1.0
2027,student_t,conservative,none,20000,0.22763093120875127,0.30642589798175723,0.33510641648852063,0.3279332768006278,0.35367566284895297,0.0,1.0,1.0,1.0
2027,student_t,conservative,uptake_push,20000,0.27400316514639805,0.3615894781612321,0.3845253163837984,0.380039561095945,0.3987000393632953,0.66755,0.9949,1.0,1.0
2027,student_t,conservative,renewable_push,20000,0.17730040935607239,0.24513686111587982,0.27091684910977804,0.26488313408477493,0.2877772301615088,0.0,1.0,0.8453,1.0
2027,student_t,conservative,fossil_reduction,20000,0.17015414880391486,0.2396589938553871,0.2648354731008287,0.25883012182438764,0.28128278138072244,0.0,0.98075,0.7974,1.0
2027,student_t,conservative,balanced_package,20000,0.17062720025814762,0.2775073229300412,0.30467676087055584,0.30032634085216786,0.32062779170057226,0.2686,0.99295,0.7974,1.0
2027,student_t,conservative,delay_case,20000,0.2573594815126776,0.325507425223982,0.3503645779155904,0.3446259019380398,0.3665163861125784,0.0,1.0,1.0,1.0
2028,student_t,conservative,none,20000,0.22761896211883503,0.3067262635175482,0.33482510581933833,0.32825762337823644,0.35308431470781876,0.0,1.0,1.0,1.0
2028,student_t,conservative,uptake_push,20000,0.27346861396301436,0.36250901866562113,0.38579367096548434,0.38125399444151764,0.400647608825983,0.6639,0.9946,1.0,1.0
2028,student_t,conservative,renewable_push,20000,0.1771641649956642,0.24501557462258403,0.2705774261805292,0.26480880952981406,0.2872552480839333,0.0,1.0,0.83985,1.0
2028,student_t,conservative,fossil_reduction,20000,0.17025405817236305,0.23998414936691956,0.26481682576300775,0.25905738996642563,0.2808692673546586,0.0,0.97955,0.7928,1.0
2028,student_t,conservative,balanced_package,20000,0.17062301090381932,0.27664171855192915,0.3046424288577827,0.3001135605317027,0.32153106969897977,0.26855,0.99285,0.7928,1.0
2028,student_t,conservative,delay_case,20000,0.25734299164859936,0.3258734850557963,0.35030452239076715,0.34490541166225125,0.36612304776401744,0.0,1.0,1.0,1.0
2029,student_t,conservative,none,20000,0.2279879997649491,0.30580972064628165,0.3345786091323363,0.3286712092273412,0.35319430759168086,0.0,1.0,1.0,1.0
2029,student_t,conservative,uptake_push,20000,0.27405152799445276,0.3618325296733553,0.3847888866481652,0.37974101236821856,0.39952393507330863,0.6664,0.9959,1.0,1.0
2029,student_t,conservative,renewable_push,20000,0.17745701215975637,0.2446942599191775,0.2701945992812806,0.2640811405211371,0.28655095429660726,0.0,1.0,0.84065,1.0
2029,student_t,conservative,fossil_reduction,20000,0.17049506506507028,0.2391618397305104,0.2645161126610181,0.25876633511817565,0.2810299304982872,0.0,0.98165,0.79305,1.0
2029,student_t,conservative,balanced_package,20000,0.17081460084585556,0.2775641001363289,0.30517694334598444,0.30051392045855807,0.3216631762435229,0.2684,0.99425,0.79305,1.0
2029,student_t,conservative,delay_case,20000,0.25764407339937423,0.3251831411726118,0.34997332571919126,0.34440948569229063,0.36617466220595757,0.0,1.0,1.0,1.0
2030,student_t,conservative,none,20000,0.22739951217134216,0.30582193308972205,0.3336172594523674,0.3276153989007201,0.35131206818417554,0.0,1.0,1.0,1.0
2030,student_t,conservative,uptake_push,20000,0.2734247223584218,0.3616129643106776,0.3855311150151408,0.38061670989594637,0.40068075320123353,0.6641,0.99535,1.0,1.0
2030,student_t,conservative,renewable_push,20000,0.17704468963076136,0.24482322500460912,0.26958444006294496,0.26439196822256933,0.28540632214828315,0.0,1.0,0.84675,1.0
2030,student_t,conservative,fossil_reduction,20000,0.16995889787367546,0.23926897203343622,0.2637075277451585,0.2587635154278137,0.2793086216177348,0.0,0.9809,0.8008,1.0
2030,student_t,conservative,balanced_package,20000,0.16961402811843554,0.27743968224617516,0.3055135104446375,0.30009852456166686,0.3226930885593132,0.2629,0.9931,0.8008,1.0
2030,student_t,conservative,delay_case,20000,0.2572002736305567,0.3250650619695595,0.3492533624731592,0.3442649958979742,0.3646092907693876,0.0,1.0,1.0,1.0
2026,student_t,stress_tail,none,20000,0.37331475164814953,0.417884951167706,0.43058297668480905,0.4281546940050234,0.43833298969944723,0.0,1.0,1.0,1.0
2026,student_t,stress_tail,uptake_push,20000,0.3344233620011387,0.43380936047487856,0.4537183155902894,0.45153580543952887,0.46511959359238914,0.2376,1.0,1.0,1.0
2026,student_t,stress_tail,renewable_push,20000,0.3040441238913691,0.344666148933785,0.3561327867337992,0.3541447083809931,0.3631454536492504,0.0,1.0,1.0,1.0
2026,student_t,stress_tail,fossil_reduction,20000,0.29674689883779454,0.33654400707588256,0.3477713736331295,0.34596062276277034,0.35442374430710677,0.0,1.0,1.0,1.0
2026,student_t,stress_tail,balanced_package,20000,0.24504132933510678,0.2822360647259574,0.292702385834628,0.2907844026536565,0.2991231624928534,0.0,1.0,1.0,1.0
2026,student_t,stress_tail,delay_case,20000,0.3839688643042438,0.422617435264659,0.433605534471603,0.4315851012852623,0.44033109563683215,0.0,1.0,1.0,1.0
2027,student_t,stress_tail,none,20000,0.37324211673317614,0.4175819872681772,0.430202629969035,0.42825382326215145,0.4378133331026795,0.0,1.0,1.0,1.0
2027,student_t,stress_tail,uptake_push,20000,0.3341170142552328,0.4345148732959908,0.4540343757227515,0.4517580780257568,0.4652510223724719,0.2359,1.0,1.0,1.0
2027,student_t,stress_tail,renewable_push,20000,0.3039639304337871,0.34429902786951494,0.35568203524249503,0.3535548835643694,0.36264050443975016,0.0,1.0,1.0,1.0
2027,student_t,stress_tail,fossil_reduction,20000,0.2966880542473839,0.3366183034749337,0.34750931511437577,0.34580129954563643,0.35407220671543377,0.0,1.0,1.0,1.0
2027,student_t,stress_tail,balanced_package,20000,0.24498047711095564,0.28193579465439694,0.29236378858165213,0.29054997489707934,0.29874431605134294,0.0,1.0,1.0,1.0
2027,student_t,stress_tail,delay_case,20000,0.3839033759696457,0.42238121493462205,0.43326222903892914,0.4313295136542879,0.4399208993147126,0.0,1.0,1.0,1.0
2028,student_t,stress_tail,none,20000,0.37351406310116064,0.4172375425677767,0.4300438285517402,0.4277279241845415,0.4379688706613424,0.0,1.0,1.0,1.0
2028,student_t,stress_tail,uptake_push,20000,0.3341804295321954,0.432786732931226,0.45302105960717653,0.4509266325974466,0.4645994842153872,0.23485,1.0,1.0,1.0
2028,student_t,stress_tail,renewable_push,20000,0.3042094625168678,0.34386769546647045,0.3555823416202615,0.35337104994329244,0.3627667855994499,0.0,1.0,1.0,1.0
2028,student_t,stress_tail,fossil_reduction,20000,0.29696757364842913,0.3360406322124993,0.3473896619835573,0.3455503581765672,0.35426888663788497,0.0,1.0,1.0,1.0
2028,student_t,stress_tail,balanced_package,20000,0.2452003568982143,0.28154608486648175,0.29224802168737996,0.29017307297814315,0.2988430247684778,0.0,1.0,1.0,1.0
2028,student_t,stress_tail,delay_case,20000,0.38413121811017326,0.422010332269087,0.4331346071650098,0.43087244320144935,0.44002725146959365,0.0,1.0,1.0,1.0
2029,student_t,stress_tail,none,20000,0.37327252076415623,0.41780014166809093,0.4302859592855607,0.4281874236778705,0.43800215327940156,0.0,1.0,1.0,1.0
2029,student_t,stress_tail,uptake_push,20000,0.33389052820116055,0.4322186373318611,0.452956315727837,0.45082197230996035,0.46459968331919566,0.2344,1.0,1.0,1.0
2029,student_t,stress_tail,renewable_push,20000,0.3040355183439828,0.3443033708733724,0.35578046938243735,0.3539550288490031,0.3628168173892015,0.0,1.0,1.0,1.0
2029,student_t,stress_tail,fossil_reduction,20000,0.2967271526216331,0.3366712452568096,0.3475927658962881,0.3458707930688468,0.3541534750713394,0.0,1.0,1.0,1.0
2029,student_t,stress_tail,balanced_package,20000,0.2450166538849065,0.2819840890742944,0.29244574468109064,0.29076773828928415,0.29886990020392545,0.0,1.0,1.0,1.0
2029,student_t,stress_tail,delay_case,20000,0.3839399429852815,0.42240295689376206,0.43333802851489417,0.4315994308790321,0.44006864894491415,0.0,1.0,1.0,1.0
2030,student_t,stress_tail,none,20000,0.37332478433294247,0.4173825245315413,0.4298179875921581,0.4275084063288104,0.43754466813553994,0.0,1.0,1.0,1.0
2030,student_t,stress_tail,uptake_push,20000,0.33415335513496763,0.43259785325851896,0.45309335247208976,0.450676834799482,0.464722455682186,0.23555,1.0,1.0,1.0
2030,student_t,stress_tail,renewable_push,20000,0.30397606720505127,0.34413691613305014,0.3553513060773803,0.35303674165747784,0.36238540777005734,0.0,1.0,1.0,1.0
2030,student_t,stress_tail,fossil_reduction,20000,0.2968157707924179,0.33621837081959133,0.3471568859694523,0.3452505460766175,0.35387009735385805,0.0,1.0,1.0,1.0
2030,student_t,stress_tail,balanced_package,20000,0.24502854886270506,0.2818153835445985,0.29203102552189497,0.29001066841550566,0.29851372530654746,0.0,1.0,1.0,1.0
2030,student_t,stress_tail,delay_case,20000,0.38395808743743953,0.4221990740394035,0.43291281336548854,0.430810711393783,0.43967502359352445,0.0,1.0,1.0,1.0
