year,dependence,scenario_family,weight_scheme,threshold_mode,cvar_level,mean_loss,p_tail_loss,cvar_loss
2026,independent,stress_tail,uptake_heavy,lenient,0.9,0.2583285003593759,0.2952470807787714,0.30684193979876023
2026,independent,stress_tail,uptake_heavy,lenient,0.95,0.2583285003593759,0.3048339809976112,0.3139873087203711
2026,independent,stress_tail,grid_emissions_heavy,lenient,0.9,0.26583742658401066,0.31255195908830624,0.3234312251670102
2026,independent,stress_tail,grid_emissions_heavy,lenient,0.95,0.26583742658401066,0.3218361305107985,0.3299157694972964
2026,independent,stress_tail,fossil_heavy,lenient,0.9,0.2949988452274378,0.34219645541931687,0.35540203756187516
2026,independent,stress_tail,fossil_heavy,lenient,0.95,0.2949988452274378,0.35318808712333144,0.363495767913167
2026,independent,stress_tail,baseline,baseline,0.9,0.373334943866741,0.4115543437190763,0.42335931286027473
2026,independent,stress_tail,baseline,baseline,0.95,0.373334943866741,0.42136581973901144,0.43061326542249356
2026,independent,stress_tail,equal,baseline,0.9,0.36955342469661084,0.40847114680867797,0.42015109159167424
2026,independent,stress_tail,equal,baseline,0.95,0.36955342469661084,0.4183107055746073,0.4271753915848521
2026,independent,stress_tail,uptake_heavy,baseline,0.9,0.3713431837944968,0.4082617642138923,0.4198566232338811
2026,independent,stress_tail,uptake_heavy,baseline,0.95,0.3713431837944968,0.41784866443273216,0.427001992155492
2026,independent,stress_tail,grid_emissions_heavy,baseline,0.9,0.38213930411235936,0.42885383661665494,0.43973310269535876
2026,independent,stress_tail,grid_emissions_heavy,baseline,0.95,0.38213930411235936,0.4381380080391472,0.44621764702564515
2026,independent,stress_tail,fossil_heavy,baseline,0.9,0.4240357256653211,0.4712333358572003,0.4844389179997585
2026,independent,stress_tail,fossil_heavy,baseline,0.95,0.4240357256653211,0.4822249675612148,0.4925326483510504
2026,independent,stress_tail,baseline,strict,0.9,0.47221789750436494,0.5104372973567002,0.5222422664978987
2026,independent,stress_tail,baseline,strict,0.95,0.47221789750436494,0.5202487733766353,0.5294962190601175
2026,independent,stress_tail,equal,strict,0.9,0.4654037557549884,0.5043214778670554,0.5160014226500518
2026,independent,stress_tail,equal,strict,0.95,0.4654037557549884,0.5141610366329847,0.5230257226432298
2026,independent,stress_tail,uptake_heavy,strict,0.9,0.48332850035937447,0.52024708077877,0.5318419397987588
2026,independent,stress_tail,uptake_heavy,strict,0.95,0.48332850035937447,0.5298339809976098,0.5389873087203696
2026,independent,stress_tail,grid_emissions_heavy,strict,0.9,0.49083742658400914,0.5375519590883047,0.5484312251670085
2026,independent,stress_tail,grid_emissions_heavy,strict,0.95,0.49083742658400914,0.546836130510797,0.5549157694972948
2026,independent,stress_tail,fossil_heavy,strict,0.9,0.519998845227434,0.5671964554193132,0.5804020375618714
2026,independent,stress_tail,fossil_heavy,strict,0.95,0.519998845227434,0.5781880871233276,0.5884957679131633
2027,independent,stress_tail,baseline,lenient,0.9,0.25965227583158496,0.29808059134259274,0.3091602894634198
2027,independent,stress_tail,baseline,lenient,0.95,0.25965227583158496,0.30721814808417514,0.315972996809885
2027,independent,stress_tail,equal,lenient,0.9,0.2570636946873954,0.29596277655799047,0.30720924478149925
2027,independent,stress_tail,equal,lenient,0.95,0.2570636946873954,0.30531453528155295,0.31406328380643206
2027,independent,stress_tail,uptake_heavy,lenient,0.9,0.25821733666736135,0.2949442219198784,0.30610767678936807
2027,independent,stress_tail,uptake_heavy,lenient,0.95,0.25821733666736135,0.30404764116130567,0.31310659293537124
2027,independent,stress_tail,grid_emissions_heavy,lenient,0.9,0.2658477887321059,0.31236201560635285,0.32289982474703155
2027,independent,stress_tail,grid_emissions_heavy,lenient,0.95,0.2658477887321059,0.32139483955161513,0.32917048028160606
2027,independent,stress_tail,fossil_heavy,lenient,0.9,0.2948910377453698,0.34247787059812906,0.35499800061045583
2027,independent,stress_tail,fossil_heavy,lenient,0.95,0.2948910377453698,0.3528935103626015,0.3625639435661865
2027,independent,stress_tail,baseline,baseline,0.9,0.37326932219396347,0.4116976377049713,0.4227773358257983
2027,independent,stress_tail,baseline,baseline,0.95,0.37326932219396347,0.4208351944465536,0.42959004317226357
2027,independent,stress_tail,equal,baseline,0.9,0.3695466969623533,0.40844577883294836,0.4196922470564572
2027,independent,stress_tail,equal,baseline,0.95,0.3695466969623533,0.41779753755651095,0.42654628608139
2027,independent,stress_tail,uptake_heavy,baseline,0.9,0.3712320201024856,0.4079589053550027,0.41912236022449234
2027,independent,stress_tail,uptake_heavy,baseline,0.95,0.3712320201024856,0.41706232459643,0.42612127637049546
2027,independent,stress_tail,grid_emissions_heavy,baseline,0.9,0.38214966626045754,0.42866389313470443,0.43920170227538324
2027,independent,stress_tail,grid_emissions_heavy,baseline,0.95,0.38214966626045754,0.43769671707996666,0.4454723578099577
2027,independent,stress_tail,fossil_heavy,baseline,0.9,0.42392791818326103,0.4715147510360203,0.4840348810483471
2027,independent,stress_tail,fossil_heavy,baseline,0.95,0.42392791818326103,0.48193039080049277,0.49160082400407773
2027,independent,stress_tail,baseline,strict,0.9,0.47215227583158514,0.5105805913425929,0.52166028946342
2027,independent,stress_tail,baseline,strict,0.95,0.47215227583158514,0.5197181480841753,0.5284729968098852
2027,independent,stress_tail,equal,strict,0.9,0.46539702802072896,0.504296109891324,0.5155425781148327
2027,independent,stress_tail,equal,strict,0.95,0.46539702802072896,0.5136478686148865,0.5223966171397656
2027,independent,stress_tail,uptake_heavy,strict,0.9,0.48321733666736144,0.5199442219198784,0.5311076767893683
2027,independent,stress_tail,uptake_heavy,strict,0.95,0.48321733666736144,0.5290476411613059,0.5381065929353714
2027,independent,stress_tail,grid_emissions_heavy,strict,0.9,0.49084778873210627,0.5373620156063532,0.5478998247470319
2027,independent,stress_tail,grid_emissions_heavy,strict,0.95,0.49084778873210627,0.5463948395516154,0.5541704802816064
2027,independent,stress_tail,fossil_heavy,strict,0.9,0.5198910377453699,0.5674778705981293,0.579998000610456
2027,independent,stress_tail,fossil_heavy,strict,0.95,0.5198910377453699,0.5778935103626018,0.5875639435661867
2028,independent,stress_tail,baseline,lenient,0.9,0.2595729545341308,0.2977814133791902,0.3094099157366529
2028,independent,stress_tail,baseline,lenient,0.95,0.2595729545341308,0.3072931752801124,0.3166004757343633
2028,independent,stress_tail,equal,lenient,0.9,0.25700333989545154,0.2957181809525033,0.3072003107386516
2028,independent,stress_tail,equal,lenient,0.95,0.25700333989545154,0.3048698820384223,0.3142853628018364
2028,independent,stress_tail,uptake_heavy,lenient,0.9,0.2582737728660058,0.2946776002883662,0.30645361563565615
2028,independent,stress_tail,uptake_heavy,lenient,0.95,0.2582737728660058,0.30444259623471787,0.31368758772542243
2028,independent,stress_tail,grid_emissions_heavy,lenient,0.9,0.2654206732560346,0.31222546230103415,0.3230785038344037
2028,independent,stress_tail,grid_emissions_heavy,lenient,0.95,0.2654206732560346,0.3212986563082521,0.3296067154203892
2028,independent,stress_tail,fossil_heavy,lenient,0.9,0.29493771026186993,0.3420003589362845,0.35525540703066033
2028,independent,stress_tail,fossil_heavy,lenient,0.95,0.29493771026186993,0.35311029449672,0.36314527761282617
2028,independent,stress_tail,baseline,baseline,0.9,0.3731900008965079,0.41139845974156725,0.4230269620990299
2028,independent,stress_tail,baseline,baseline,0.95,0.3731900008965079,0.4209102216424895,0.43021752209674036
2028,independent,stress_tail,equal,baseline,0.9,0.36948634217040827,0.4082011832274601,0.41968331301360834
2028,independent,stress_tail,equal,baseline,0.95,0.36948634217040827,0.41735288431337897,0.4267683650767931
2028,independent,stress_tail,uptake_heavy,baseline,0.9,0.371288456301129,0.4076922837234893,0.4194682990707793
2028,independent,stress_tail,uptake_heavy,baseline,0.95,0.371288456301129,0.4174572796698409,0.42670227116054554
2028,independent,stress_tail,grid_emissions_heavy,baseline,0.9,0.3817225507843849,0.42852733982938446,0.4393803813627539
2028,independent,stress_tail,grid_emissions_heavy,baseline,0.95,0.3817225507843849,0.4376005338366024,0.4459085929487395
2028,independent,stress_tail,fossil_heavy,baseline,0.9,0.423974590699759,0.4710372393741735,0.48429228746854935
2028,independent,stress_tail,fossil_heavy,baseline,0.95,0.423974590699759,0.48214717493460907,0.4921821580507152
2028,independent,stress_tail,baseline,strict,0.9,0.4720729545341312,0.5102814133791905,0.5219099157366531
2028,independent,stress_tail,baseline,strict,0.95,0.4720729545341312,0.5197931752801127,0.5291004757343637
2028,independent,stress_tail,equal,strict,0.9,0.4653366732287855,0.5040515142858374,0.5155336440719855
2028,independent,stress_tail,equal,strict,0.95,0.4653366732287855,0.5132032153717562,0.5226186961351703
2028,independent,stress_tail,uptake_heavy,strict,0.9,0.4832737728660062,0.5196776002883665,0.5314536156356564
2028,independent,stress_tail,uptake_heavy,strict,0.95,0.4832737728660062,0.5294425962347182,0.5386875877254227
2028,independent,stress_tail,grid_emissions_heavy,strict,0.9,0.49042067325603494,0.5372254623010345,0.5480785038344039
2028,independent,stress_tail,grid_emissions_heavy,strict,0.95,0.49042067325603494,0.5462986563082524,0.5546067154203895
2028,independent,stress_tail,fossil_heavy,strict,0.9,0.5199377102618703,0.5670003589362849,0.5802554070306607
2028,independent,stress_tail,fossil_heavy,strict,0.95,0.5199377102618703,0.5781102944967204,0.5881452776128264
2029,independent,stress_tail,baseline,lenient,0.9,0.25953020391358606,0.29811162875077135,0.3096186083554887
2029,independent,stress_tail,baseline,lenient,0.95,0.25953020391358606,0.3074384640281823,0.31683656650434294
2029,independent,stress_tail,equal,lenient,0.9,0.25693646585941304,0.2960412099730116,0.3075634940845434
2029,independent,stress_tail,equal,lenient,0.95,0.25693646585941304,0.30541060245620416,0.31460310043303347
2029,independent,stress_tail,uptake_heavy,lenient,0.9,0.25817931364798624,0.2951028379469238,0.30683514603487705
2029,independent,stress_tail,uptake_heavy,lenient,0.95,0.25817931364798624,0.30456344293389515,0.31402818051616715
2029,independent,stress_tail,grid_emissions_heavy,lenient,0.9,0.26557641331479265,0.31231954543411367,0.32312090492241846
2029,independent,stress_tail,grid_emissions_heavy,lenient,0.95,0.26557641331479265,0.3213235505908667,0.32962874504848705
2029,independent,stress_tail,fossil_heavy,lenient,0.9,0.294796908023981,0.3423868839221602,0.35518934336729646
2029,independent,stress_tail,fossil_heavy,lenient,0.95,0.294796908023981,0.3530623761822816,0.3631686377652621
2029,independent,stress_tail,baseline,baseline,0.9,0.3731472502759619,0.41172867511314726,0.4232356547178646
2029,independent,stress_tail,baseline,baseline,0.95,0.3731472502759619,0.42105551039055816,0.43045361286671885
2029,independent,stress_tail,equal,baseline,0.9,0.36941946813436877,0.4085242122479673,0.4200464963594992
2029,independent,stress_tail,equal,baseline,0.95,0.36941946813436877,0.4178936047311599,0.42708610270798913
2029,independent,stress_tail,uptake_heavy,baseline,0.9,0.37119399708310846,0.4081175213820461,0.4198498294699993
2029,independent,stress_tail,uptake_heavy,baseline,0.95,0.37119399708310846,0.4175781263690174,0.4270428639512895
2029,independent,stress_tail,grid_emissions_heavy,baseline,0.9,0.3818782908431421,0.4286214229624632,0.43942278245076793
2029,independent,stress_tail,grid_emissions_heavy,baseline,0.95,0.3818782908431421,0.4376254281192163,0.4459306225768366
2029,independent,stress_tail,fossil_heavy,baseline,0.9,0.42383378846186825,0.47142376436004735,0.4842262238051837
2029,independent,stress_tail,fossil_heavy,baseline,0.95,0.42383378846186825,0.4820992566201687,0.4922055182031493
2029,independent,stress_tail,baseline,strict,0.9,0.4720302039135863,0.5106116287507717,0.5221186083554891
2029,independent,stress_tail,baseline,strict,0.95,0.4720302039135863,0.5199384640281827,0.5293365665043432
2029,independent,stress_tail,equal,strict,0.9,0.46526979919274664,0.5043745433063451,0.5158968274178771
2029,independent,stress_tail,equal,strict,0.95,0.46526979919274664,0.5137439357895377,0.522936433766367
2029,independent,stress_tail,uptake_heavy,strict,0.9,0.4831793136479866,0.5201028379469241,0.5318351460348775
2029,independent,stress_tail,uptake_heavy,strict,0.95,0.4831793136479866,0.5295634429338955,0.5390281805161675
2029,independent,stress_tail,grid_emissions_heavy,strict,0.9,0.4905764133147926,0.5373195454341136,0.5481209049224184
2029,independent,stress_tail,grid_emissions_heavy,strict,0.95,0.4905764133147926,0.5463235505908668,0.5546287450484869
2029,independent,stress_tail,fossil_heavy,strict,0.9,0.5197969080239818,0.567386883922161,0.5801893433672972
2029,independent,stress_tail,fossil_heavy,strict,0.95,0.5197969080239818,0.5780623761822822,0.5881686377652628
2030,independent,stress_tail,baseline,lenient,0.9,0.2597473508166563,0.2981309799763598,0.3094580350437743
2030,independent,stress_tail,baseline,lenient,0.95,0.2597473508166563,0.30725138347294334,0.3165842878823944
2030,independent,stress_tail,equal,lenient,0.9,0.25717568227423815,0.2960518219077704,0.30739675087378376
2030,independent,stress_tail,equal,lenient,0.95,0.25717568227423815,0.30522725510916304,0.3144500911110111
2030,independent,stress_tail,uptake_heavy,lenient,0.9,0.2583281262063304,0.2951593411368756,0.3065030962693939
2030,independent,stress_tail,uptake_heavy,lenient,0.95,0.2583281262063304,0.3045924624705396,0.313519491953342
2030,independent,stress_tail,grid_emissions_heavy,lenient,0.9,0.2660005750711224,0.3125468628252023,0.32316099639907625
2030,independent,stress_tail,grid_emissions_heavy,lenient,0.95,0.2660005750711224,0.32150330987619924,0.3294889282720927
2030,independent,stress_tail,fossil_heavy,lenient,0.9,0.29494002572966893,0.34221786221039907,0.3551330238602616
2030,independent,stress_tail,fossil_heavy,lenient,0.95,0.29494002572966893,0.35282214079157187,0.36305443093369205
2030,independent,stress_tail,baseline,baseline,0.9,0.37336439717903375,0.41174802633873725,0.42307508140615174
2030,independent,stress_tail,baseline,baseline,0.95,0.37336439717903375,0.4208684298353208,0.4302013342447718
2030,independent,stress_tail,equal,baseline,0.9,0.36965868454919504,0.4085348241827273,0.41987975314874065
2030,independent,stress_tail,equal,baseline,0.95,0.36965868454919504,0.41771025738412,0.4269330933859679
2030,independent,stress_tail,uptake_heavy,baseline,0.9,0.3713428096414537,0.40817402457199903,0.4195177797045174
2030,independent,stress_tail,uptake_heavy,baseline,0.95,0.3713428096414537,0.41760714590566306,0.42653417538846544
2030,independent,stress_tail,grid_emissions_heavy,baseline,0.9,0.3823024525994729,0.42884874035355275,0.4394628739274267
2030,independent,stress_tail,grid_emissions_heavy,baseline,0.95,0.3823024525994729,0.4378051874045497,0.4457908058004431
2030,independent,stress_tail,fossil_heavy,baseline,0.9,0.4239769061675588,0.471254742648289,0.48416990429815143
2030,independent,stress_tail,fossil_heavy,baseline,0.95,0.4239769061675588,0.4818590212294617,0.49209131137158196
2030,independent,stress_tail,baseline,strict,0.9,0.4722473508166569,0.5106309799763604,0.5219580350437749
2030,independent,stress_tail,baseline,strict,0.95,0.4722473508166569,0.5197513834729439,0.5290842878823949
2030,independent,stress_tail,equal,strict,0.9,0.4655090156075719,0.504385155241104,0.5157300842071174
2030,independent,stress_tail,equal,strict,0.95,0.4655090156075719,0.5135605884424969,0.5227834244443448
2030,independent,stress_tail,uptake_heavy,strict,0.9,0.48332812620633075,0.5201593411368759,0.5315030962693943
2030,independent,stress_tail,uptake_heavy,strict,0.95,0.48332812620633075,0.52959246247054,0.5385194919533424
2030,independent,stress_tail,grid_emissions_heavy,strict,0.9,0.4910005750711225,0.5375468628252025,0.5481609963990763
2030,independent,stress_tail,grid_emissions_heavy,strict,0.95,0.4910005750711225,0.5465033098761994,0.5544889282720928
2030,independent,stress_tail,fossil_heavy,strict,0.9,0.5199400257296702,0.5672178622104003,0.5801330238602629
2030,independent,stress_tail,fossil_heavy,strict,0.95,0.5199400257296702,0.577822140791573,0.5880544309336934
2026,gaussian,conservative,baseline,lenient,0.9,0.14529039413419004,0.2369296605380718,0.26873139032451543
2026,gaussian,conservative,baseline,lenient,0.95,0.14529039413419004,0.2634514038864105,0.2884796346571925
2026,gaussian,conservative,equal,lenient,0.9,0.14735624118180346,0.2496034745505038,0.28972357598833853
2026,gaussian,conservative,equal,lenient,0.95,0.14735624118180346,0.2843183419871034,0.31321080096681836
2026,gaussian,conservative,uptake_heavy,lenient,0.9,0.13710508587981,0.21035160249551155,0.23334684109579554
2026,gaussian,conservative,uptake_heavy,lenient,0.95,0.13710508587981,0.2289279662870434,0.2477493990785175
2026,gaussian,conservative,grid_emissions_heavy,lenient,0.9,0.14288768504612107,0.2354297371921043,0.2654003095336056
2026,gaussian,conservative,grid_emissions_heavy,lenient,0.95,0.14288768504612107,0.2596602538500308,0.2844926859921591
2026,gaussian,conservative,fossil_heavy,lenient,0.9,0.15226516419593178,0.22983179837284154,0.25603234639172684
2026,gaussian,conservative,fossil_heavy,lenient,0.95,0.15226516419593178,0.250213000815819,0.272799324892558
2026,gaussian,conservative,baseline,baseline,0.9,0.2268926033448468,0.30569378350904736,0.33221904028726357
2026,gaussian,conservative,baseline,baseline,0.95,0.2268926033448468,0.326346620674941,0.3489366382951333
2026,gaussian,conservative,equal,baseline,0.9,0.2245777069450182,0.30445392388472714,0.33093234433891494
2026,gaussian,conservative,equal,baseline,0.95,0.2245777069450182,0.3258820273305034,0.3477400019214362
2026,gaussian,conservative,uptake_heavy,baseline,0.9,0.2256751803267934,0.3070084037173691,0.33435731572372357
2026,gaussian,conservative,uptake_heavy,baseline,0.95,0.2256751803267934,0.329225739350773,0.3512679666159825
2026,gaussian,conservative,grid_emissions_heavy,baseline,0.9,0.23214879771180214,0.32799347720890765,0.3554205174556935
2026,gaussian,conservative,grid_emissions_heavy,baseline,0.95,0.23214879771180214,0.35080276437914304,0.3724009858870211
2026,gaussian,conservative,fossil_heavy,baseline,0.9,0.25778307367260284,0.343860646595524,0.3736203936666659
2026,gaussian,conservative,fossil_heavy,baseline,0.95,0.25778307367260284,0.36724058788716674,0.39267370574590554
2026,gaussian,conservative,baseline,strict,0.9,0.3257755569824707,0.40457673714667125,0.43110199392488746
2026,gaussian,conservative,baseline,strict,0.95,0.3257755569824707,0.4252295743125649,0.44781959193275717
2026,gaussian,conservative,equal,strict,0.9,0.32042803800339564,0.4003042549431046,0.4267826753972925
2026,gaussian,conservative,equal,strict,0.95,0.32042803800339564,0.4217323583888809,0.44359033297981365
2026,gaussian,conservative,uptake_heavy,strict,0.9,0.33766049689167105,0.41899372028224674,0.4463426322886012
2026,gaussian,conservative,uptake_heavy,strict,0.95,0.33766049689167105,0.4412110559156506,0.4632532831808601
2026,gaussian,conservative,grid_emissions_heavy,strict,0.9,0.340846920183452,0.4366915996805575,0.46411863992734326
2026,gaussian,conservative,grid_emissions_heavy,strict,0.95,0.340846920183452,0.4595008868507929,0.4810991083586709
2026,gaussian,conservative,fossil_heavy,strict,0.9,0.3537461932347157,0.43982376615763696,0.46958351322877884
2026,gaussian,conservative,fossil_heavy,strict,0.95,0.3537461932347157,0.4632037074492795,0.48863682530801833
2027,gaussian,conservative,baseline,lenient,0.9,0.14751449282673992,0.24074260213825835,0.27189708130929513
2027,gaussian,conservative,baseline,lenient,0.95,0.14751449282673992,0.26625848806872776,0.29124146147166863
2027,gaussian,conservative,equal,lenient,0.9,0.14985447781052086,0.2552869817943677,0.2936791874641489
2027,gaussian,conservative,equal,lenient,0.95,0.14985447781052086,0.2879720842655972,0.31678118405257194
2027,gaussian,conservative,uptake_heavy,lenient,0.9,0.13875825918154439,0.21242062922541735,0.23448176056998712
2027,gaussian,conservative,uptake_heavy,lenient,0.95,0.13875825918154439,0.2301464497346099,0.24846326018462117
2027,gaussian,conservative,grid_emissions_heavy,lenient,0.9,0.14481869952351847,0.23896121104180337,0.26858125093836915
2027,gaussian,conservative,grid_emissions_heavy,lenient,0.95,0.14481869952351847,0.2627555230223553,0.2872614836527965
2027,gaussian,conservative,fossil_heavy,lenient,0.9,0.15393820884639603,0.2314320268367907,0.2571828227877799
2027,gaussian,conservative,fossil_heavy,lenient,0.95,0.15393820884639603,0.25160488530968134,0.27325445669466003
2027,gaussian,conservative,baseline,baseline,0.9,0.22765714854330626,0.3067535919678356,0.332878940469315
2027,gaussian,conservative,baseline,baseline,0.95,0.22765714854330626,0.3277122176762094,0.3493378070270313
2027,gaussian,conservative,equal,baseline,0.9,0.2254519490752834,0.3061599258091549,0.33159487237001883
2027,gaussian,conservative,equal,baseline,0.95,0.2254519490752834,0.326288472780002,0.34785979263819206
2027,gaussian,conservative,uptake_heavy,baseline,0.9,0.22634662728997673,0.30789349650618586,0.3348518621482113
2027,gaussian,conservative,uptake_heavy,baseline,0.95,0.22634662728997673,0.3299262828456767,0.35147799743282426
2027,gaussian,conservative,grid_emissions_heavy,baseline,0.9,0.23324425210075433,0.3296364519154626,0.3565041823856715
2027,gaussian,conservative,grid_emissions_heavy,baseline,0.95,0.23324425210075433,0.35252235187136965,0.37331961836062244
2027,gaussian,conservative,fossil_heavy,baseline,0.9,0.25846696940274105,0.3450466524297381,0.37420990368893065
2027,gaussian,conservative,fossil_heavy,baseline,0.95,0.25846696940274105,0.3686797197087857,0.3928367684678335
2027,gaussian,conservative,baseline,strict,0.9,0.3265401021809279,0.40563654560545725,0.43176189410693666
2027,gaussian,conservative,baseline,strict,0.95,0.3265401021809279,0.42659517131383096,0.44822076066465305
2027,gaussian,conservative,equal,strict,0.9,0.321302280133659,0.4020102568675305,0.4274452034283944
2027,gaussian,conservative,equal,strict,0.95,0.321302280133659,0.42213880383837765,0.4437101236965677
2027,gaussian,conservative,uptake_heavy,strict,0.9,0.3383319438548526,0.4198788130710617,0.44683717871308715
2027,gaussian,conservative,uptake_heavy,strict,0.95,0.3383319438548526,0.44191159941055264,0.46346331399770013
2027,gaussian,conservative,grid_emissions_heavy,strict,0.9,0.34194237457240306,0.4383345743871114,0.46520230485732006
2027,gaussian,conservative,grid_emissions_heavy,strict,0.95,0.34194237457240306,0.46122047434301844,0.4820177408322711
2027,gaussian,conservative,fossil_heavy,strict,0.9,0.35443008896485,0.4410097719918471,0.47017302325103966
2027,gaussian,conservative,fossil_heavy,strict,0.95,0.35443008896485,0.46464283927089467,0.4887998880299425
2028,gaussian,conservative,baseline,lenient,0.9,0.1466992045177555,0.23977402807113188,0.2714992195115168
2028,gaussian,conservative,baseline,lenient,0.95,0.1466992045177555,0.26546324762566165,0.2913165100211548
2028,gaussian,conservative,equal,lenient,0.9,0.1489732829056946,0.25416845612709593,0.29351827804624636
2028,gaussian,conservative,equal,lenient,0.95,0.1489732829056946,0.287462174697736,0.31727218811134095
2028,gaussian,conservative,uptake_heavy,lenient,0.9,0.1382079251941097,0.21100940440823976,0.23426023722610614
2028,gaussian,conservative,uptake_heavy,lenient,0.95,0.1382079251941097,0.22977427946713014,0.24914083450015814
2028,gaussian,conservative,grid_emissions_heavy,lenient,0.9,0.14398768999215988,0.23837063860840202,0.26874294507976115
2028,gaussian,conservative,grid_emissions_heavy,lenient,0.95,0.14398768999215988,0.26269821527952686,0.28792150635032376
2028,gaussian,conservative,fossil_heavy,lenient,0.9,0.15336164564351157,0.2308415681799553,0.25680504570650314
2028,gaussian,conservative,fossil_heavy,lenient,0.95,0.15336164564351157,0.2512290588213083,0.27352206864439327
2028,gaussian,conservative,baseline,baseline,0.9,0.2271589545097645,0.3067960517289614,0.3329533339782733
2028,gaussian,conservative,baseline,baseline,0.95,0.2271589545097645,0.32768145504095714,0.3493397670929266
2028,gaussian,conservative,equal,baseline,0.9,0.22490426439590502,0.30549579335851546,0.3319747383261443
2028,gaussian,conservative,equal,baseline,0.95,0.22490426439590502,0.32705917516860833,0.34839965977931037
2028,gaussian,conservative,uptake_heavy,baseline,0.9,0.2259534403248695,0.3075954384923734,0.33413544350113844
2028,gaussian,conservative,uptake_heavy,baseline,0.95,0.2259534403248695,0.3286612312728733,0.35085162467430464
2028,gaussian,conservative,grid_emissions_heavy,baseline,0.9,0.2324570196421053,0.3294791128982506,0.35663667133651267
2028,gaussian,conservative,grid_emissions_heavy,baseline,0.95,0.2324570196421053,0.35189900749319175,0.3734446812705721
2028,gaussian,conservative,fossil_heavy,baseline,0.9,0.2580404282216157,0.3446460160401162,0.37417836879175254
2028,gaussian,conservative,fossil_heavy,baseline,0.95,0.2580404282216157,0.36800786718150424,0.392620567424752
2028,gaussian,conservative,baseline,strict,0.9,0.32604190814738776,0.40567900536658474,0.4318362876158966
2028,gaussian,conservative,baseline,strict,0.95,0.32604190814738776,0.4265644086785804,0.4482227207305499
2028,gaussian,conservative,equal,strict,0.9,0.3207545954542822,0.4013461244168926,0.42782506938452164
2028,gaussian,conservative,equal,strict,0.95,0.3207545954542822,0.4229095062269856,0.4442499908376876
2028,gaussian,conservative,uptake_heavy,strict,0.9,0.33793875688974667,0.4195807550572506,0.44612076006601564
2028,gaussian,conservative,uptake_heavy,strict,0.95,0.33793875688974667,0.4406465478377505,0.4628369412391818
2028,gaussian,conservative,grid_emissions_heavy,strict,0.9,0.3411551421137553,0.43817723536990055,0.4653347938081626
2028,gaussian,conservative,grid_emissions_heavy,strict,0.95,0.3411551421137553,0.46059712996484165,0.48214280374222207
2028,gaussian,conservative,fossil_heavy,strict,0.9,0.3540035477837271,0.44060913560222753,0.4701414883538638
2028,gaussian,conservative,fossil_heavy,strict,0.95,0.3540035477837271,0.46397098674361553,0.48858368698686333
2029,gaussian,conservative,baseline,lenient,0.9,0.1460124832376404,0.23905666124358177,0.27126556199581026
2029,gaussian,conservative,baseline,lenient,0.95,0.1460124832376404,0.2661053197365342,0.29106466541113896
2029,gaussian,conservative,equal,lenient,0.9,0.14820537720526758,0.2528816920058701,0.2925675551047441
2029,gaussian,conservative,equal,lenient,0.95,0.14820537720526758,0.28697740254815773,0.3159671030613443
2029,gaussian,conservative,uptake_heavy,lenient,0.9,0.13758424328957286,0.21138042329614026,0.23488650882532716
2029,gaussian,conservative,uptake_heavy,lenient,0.95,0.13758424328957286,0.23008236307140933,0.25008739924005147
2029,gaussian,conservative,grid_emissions_heavy,lenient,0.9,0.14337432511498915,0.237863714048035,0.26761712472152227
2029,gaussian,conservative,grid_emissions_heavy,lenient,0.95,0.14337432511498915,0.26109369931358223,0.28628334722659465
2029,gaussian,conservative,fossil_heavy,lenient,0.9,0.15273925014899023,0.23113453846559956,0.2579299394737406
2029,gaussian,conservative,fossil_heavy,lenient,0.95,0.15273925014899023,0.251638145319139,0.27547239735554613
2029,gaussian,conservative,baseline,baseline,0.9,0.22679220106691,0.30634687830762725,0.3333386328786566
2029,gaussian,conservative,baseline,baseline,0.95,0.22679220106691,0.32741900811736757,0.35044471894939455
2029,gaussian,conservative,equal,baseline,0.9,0.2245016467040287,0.30523842739974005,0.33227276712898646
2029,gaussian,conservative,equal,baseline,0.95,0.2245016467040287,0.3266417424296335,0.3493060015551002
2029,gaussian,conservative,uptake_heavy,baseline,0.9,0.22553980843664823,0.3078357852101673,0.3351132033195408
2029,gaussian,conservative,uptake_heavy,baseline,0.95,0.22553980843664823,0.3296370428069259,0.3521244032717003
2029,gaussian,conservative,grid_emissions_heavy,baseline,0.9,0.2320744540786166,0.3282308479628416,0.35637826506495607
2029,gaussian,conservative,grid_emissions_heavy,baseline,0.95,0.2320744540786166,0.3509775890455752,0.3738982209673046
2029,gaussian,conservative,fossil_heavy,baseline,0.9,0.257666345746888,0.3445322870378986,0.37474063479638864
2029,gaussian,conservative,fossil_heavy,baseline,0.95,0.257666345746888,0.368331140583037,0.3940000920003192
2029,gaussian,conservative,baseline,strict,0.9,0.3256751547045344,0.40522983194525164,0.43222158651628095
2029,gaussian,conservative,baseline,strict,0.95,0.3256751547045344,0.42630196175499196,0.44932767258701894
2029,gaussian,conservative,equal,strict,0.9,0.3203519777624066,0.401088758458118,0.4281230981873643
2029,gaussian,conservative,equal,strict,0.95,0.3203519777624066,0.4224920734880115,0.4451563326134782
2029,gaussian,conservative,uptake_heavy,strict,0.9,0.33752512500152626,0.4198211017750453,0.4470985198844188
